predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.4432626644373313,0.00013423656852903346,0.9743132728825236,500,0,0.0,0.45494881038203516
C(tense),0.004674346004029371,8.410860486561319e-18,0.010274443843702265,500,0,0.0,0.45494881038203516
lex_emb_norm,0.0033608307102611654,0.00013423656852903107,0.007387272223965082,500,0,0.0,0.45494881038203516
"C(dominance, Treatment(reference='-dom'))",0.0015592697253791696,6.2458535785075894e-18,0.0034273520224611656,500,0,0.0,0.45494881038203516
"C(valence, Treatment(reference='-val'))",0.0014370872941889955,8.66713099098539e-18,0.0031587889920675406,500,0,0.0,0.45494881038203516
C(semantic_role),0.0006236061522624264,9.071412654126159e-18,0.0013707171840690478,500,0,0.0,0.45494881038203516
C(syntactic_role),3.1006058584806874e-05,7.286181569707177e-18,6.815285121587655e-05,500,0,0.0,0.45494881038203516
