,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.12430438473491669,0.0013915305037186635,0.16199670507165895,0.0029502768343844248,0.012726901561590972
accountant,-0.256740217548805,-0.047765854218182906,-0.03329017948786686,-0.0012153870195611319,0.013283394326468025
administrator,-0.6902971001496975,-0.05249821890710254,-0.06406465514882195,-0.007122536705716037,-0.03221854756825334
agronomist,0.0111262040653049,-0.0762017423062348,0.12696130701651148,-0.010394166987535283,0.004658237544438911
binman,1.9121640396012753,0.050917060976785465,-0.05009784450224566,-0.002570187500932375,0.04802543709252892
bodyguard,0.013730002285007054,0.00783493457262198,0.36602829626271993,0.02391158552788048,0.014996037040141163
bookbinder,-0.4507240563493493,-0.0048408540599155815,0.05820834941761149,0.03939493712836813,0.04717804435776634
builder,1.7190474663740132,0.09718423455598246,0.029240064221332154,0.09906444773316211,-0.05679831996245162
cashier,-1.7153593719316964,-0.012794099957367465,0.043520928904745806,-0.1738553204511941,-0.05777965093763138
chauffeur,0.3098708493656861,-0.00887522540495617,0.2911403882245229,-0.016926601419168578,0.0744459624578493
colonel,1.1698916581700558,0.03585336100533237,0.21669773959340158,0.11257437324150583,0.004575453327745402
doctor,0.1760006405011611,-0.04950441842330763,0.0499334642649421,-0.05867108220652003,0.03461815045002707
electrician,0.7348119579635051,0.09764390021789784,0.049304098511475866,0.06619457701673746,0.04267083407278657
farmer,1.5626821596355387,0.10005961144255017,-0.22750131946021748,0.13126175638488738,0.020095601982905886
farmhand,0.4538046868051972,0.0800331442109838,-0.007893806517082892,0.1281324358130604,0.016237779688526507
fisherman,2.636074741439075,0.06966785938867698,0.014335502267136098,0.12793032323706205,-0.04448899280709121
hawker,0.8768210146166161,0.009402673086875996,-0.5037046399606954,0.05417167361643887,0.025824339747314747
housekeeper,-3.231175036757093,-0.09547212646007515,0.13711729661589703,-0.22934870389733444,-0.08665331908087394
manager,-0.3872303694863225,-0.011540002157757492,-0.12859543701965256,-0.058647903864954366,-0.02579610819013849
midwife,-4.3444679640652835,-0.0926232475208094,0.12233499648053929,-0.26404229795803624,0.041584183862933395
molder,-0.43421590629705176,0.02609832772688824,-0.12234259046248411,-0.010100824325961934,-0.062497355619257636
paralegal,-1.7345697124231563,-0.04865169692839846,0.16675135544037123,-0.14474302136217487,-0.06839391618439929
programmer,0.6265877128026868,0.05916734451099282,-0.03133458173980129,0.10428590048272182,0.09945519826127279
salesperson,-0.4739504972701911,-0.04676760804744252,-0.1417345631951554,-0.053287124659640556,0.014116603034900579
scientist,0.17628949769753058,-0.008049693423674665,-0.22121541968391026,-0.032449100712102635,0.05237443880553087
scrivener,0.21910047490095105,-0.027193825599559594,-0.3718943279377132,0.06104950522750215,-0.009766826915392518
sergeant,1.106994338219748,0.010374774651051714,-0.2679242453306252,0.13836636830526278,-0.00024521255646419153
soldier,1.4522225577609613,0.07982906012974224,0.05107560712657963,0.17090245761805542,-0.01705620369051962
solicitor,-0.31348282658744697,-0.06595590842214971,-0.027678579488544564,-0.10418871264804586,-0.017303507338582255
teacher,-1.702722824451118,-0.05720574946732741,0.08902224517840596,-0.1621800160637426,-0.06645418794133046
tradesperson,0.16884752784311566,-0.014949623133799108,0.12109737589482136,0.030523616620044138,-0.08374997343965566
welder,0.5331727366652242,-0.004567922583508896,0.10450646947313985,0.03902875290354355,0.06233552460514511
