profession,profession_embedding_1,profession_embedding_2,profession_embedding_3,profession_embedding_4,profession_embedding_5,profession_embedding_6,profession_embedding_7,profession_embedding_8,profession_embedding_9,profession_embedding_10
colonel,203.3996736659025,2.017900972700241,70.6945953409076,-34.54381795469445,-37.72469289993765,-21.33206824643437,22.21041977109304,-4.769653727879499,-5.983411347810001,14.163033526739591
sergeant,178.33296413295082,11.113552694538647,68.73686731947608,-16.595209491046354,-31.685449646018302,-25.545040108368916,12.552816718251899,-5.077089068292017,7.54397427189129,13.754592608297605
soldier,300.8657297898228,-34.576606945351074,69.57881452896859,-36.032248617142464,-39.400884699854814,-51.127277919293064,72.52452022621074,-43.92293064619352,-2.9012055299359516,-20.13896303535827
CEO,346.9745192987659,35.74761685657563,-58.922737048632186,-52.08739086368771,-22.739383247458566,98.31915470608365,-24.186711209960407,-83.93289796060398,30.32129313392196,2.695211781295349
administrator,257.66009562425904,78.27351054966554,-25.34224574300099,25.176635122629065,5.925393225872958,3.2056400704095975,-6.151255346989815,20.418039909998217,-53.139137945038975,-9.617777716703856
scientist,352.878201347396,-18.418307125346264,-11.7547501977217,-39.44065784919744,42.84962226102029,67.94674531260765,76.80375130587396,77.6466483664367,23.565965447104837,-11.28092529811277
doctor,488.78151783024464,-181.14658363927788,11.716148239638786,101.3453534360141,-20.28143507791184,35.11715513491713,-1.4324598739188517,-5.432520233068927,-18.516150346740837,38.054278686930175
teacher,432.3102775987238,-52.97604991898919,-23.37616958348031,-53.82679889926633,124.3613980569129,-62.60382501080728,-29.379203705399444,-25.500882849942055,5.033247653133942,28.239348285478826
manager,479.05026073299155,31.87107935433481,-167.21873087300145,1.4044925250117808,-72.52642072700081,-64.38548567897969,-12.031369976804603,32.97760744898058,30.82991730574071,10.160383854468538
solicitor,112.14198485272159,41.323950017466025,41.971505386083344,4.90162505921166,-3.1555625475074653,3.5087617700972693,-27.42291706297266,11.33846590720676,-1.3187761253882317,19.63254488813152
programmer,233.950851690059,81.14705279664177,-9.965500353873528,42.98353776616007,29.228556754388507,1.607179018725753,28.642105060166152,0.8358673654339098,-11.152370086595246,10.285972652104453
midwife,81.02721729417092,23.59274460855951,39.230715900917524,12.379446002065988,2.8295712184098196,2.2625922403570264,-17.506581450800144,8.390756587501974,11.818695891483852,5.553588857114718
accountant,131.39381315613048,49.156542609934654,30.371466965769404,9.945473412436394,3.780048002838209,6.665179316109339,-22.12833473303963,7.103772810352077,3.308557231634094,13.693824027973616
