predictor,unique_r2,relative_r2
profession_embedding_2,0.1877903737869986,0.6592740167032066
log_frequency,0.031793018875355905,0.11161547226510665
profession_embedding_10,0.018886450153486667,0.06630449475582278
profession_embedding_9,0.014236893150995522,0.049981335804130646
profession_embedding_4,0.01129205123154331,0.039642905129322246
C(tense),0.007850695952568154,0.027561369361966466
C(syntactic_role),0.007674459671214606,0.026942658196139745
profession_embedding_1,0.0013654627504700034,0.004793718091120241
profession_embedding_8,0.0012629673716157974,0.004433888464350482
profession_embedding_6,0.0008904098760734724,0.003125954135311511
profession_embedding_7,0.0007086958226634188,0.0024880122032135982
"C(dominance, Treatment(reference='-dom'))",0.0006083302529062973,0.0021356596785440697
"C(valence, Treatment(reference='-val'))",0.0003591870180950085,0.001260994711239764
lex_emb_norm,0.00012519486130124768,0.0004395205005251914
