,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.0016996196857742068,0.001578174705121984,-0.0002999054213863126,0.0013499775676233466,6.193434550612997e-05,0.0001247394394120311,-5.65500564570912e-05,0.0004520349319629595,0.0003341505124801475,0.0006805434185005449,-0.000834699166001855,0.00020050194412007976,-0.0010331384940606607,-9.797578501550572e-05,-0.0005105704089297163
C(profession)[T.carpenter],0.001578174705121984,0.0021533271013339564,-0.00031003365863284626,0.0022483074756668164,0.00023253074974212163,0.00032998173965300814,4.556876511888818e-05,0.0008471502304300071,0.0006655447682892379,0.0012492901464936982,-0.0012822408490201858,0.0004907507531465797,-0.0017157509079484632,-2.4879272046562432e-05,-0.0008396583023920784
C(profession)[T.cashier],-0.0002999054213863126,-0.00031003365863284626,8.136686873977446e-05,-0.00026727735255495567,-2.3647521221488156e-05,-3.550648413928193e-05,-1.194488188849526e-06,-9.734946373360694e-05,-7.5041515801594e-05,-0.00014061847302065196,0.00014646662386219494,-4.995253566263617e-05,0.00018492722998979876,6.73699972899875e-06,9.582861179211315e-05
C(profession)[T.ceo],0.0013499775676233466,0.0022483074756668164,-0.00026727735255495567,0.0039839528905700845,0.0005549026040620516,0.0007349569712837587,0.00021242580861349886,0.0017058487340410912,0.001380940033157467,0.002550442102577618,-0.0024470839217783187,0.001123950045314131,-0.003458031130413107,7.983850145895366e-05,-0.001654704252471586
C(profession)[T.cleaner],6.193434550612997e-05,0.00023253074974212163,-2.3647521221488156e-05,0.0005549026040620516,0.0001198421076362714,0.00010684933194865597,3.6895295752543554e-05,0.00023653851666852933,0.00019330871154220076,0.0003526720193920412,-0.0003283561827834988,0.00016216871135061814,-0.00047517653893606565,1.8393174808071777e-05,-0.00022367654285971626
C(profession)[T.cook],0.0001247394394120311,0.00032998173965300814,-3.550648413928193e-05,0.0007349569712837587,0.00010684933194865597,0.00017828884417393586,4.970509901676756e-05,0.00031784359347571085,0.0002597760712603328,0.0004729948466907679,-0.0004378067268050077,0.00021698028631647988,-0.0006311636710963826,2.5182008769573552e-05,-0.0003000755966982801
C(profession)[T.designer],-5.65500564570912e-05,4.556876511888818e-05,-1.194488188849526e-06,0.00021242580861349886,3.6895295752543554e-05,4.970509901676756e-05,6.485906725388726e-05,0.00010506842332604883,8.828717962978649e-05,0.00015698421927210797,-0.00013322689846572428,7.958880843996899e-05,-0.0002041653131545858,1.6896129417873796e-05,-9.601293917035284e-05
C(profession)[T.driver],0.0004520349319629595,0.0008471502304300071,-9.734946373360694e-05,0.0017058487340410912,0.00023653851666852933,0.00031784359347571085,0.00010506842332604883,0.000771073778778574,0.0006281302736697763,0.0011477563381412658,-0.0010630643261080206,0.0005226745025597793,-0.00152342498980491,5.8541095124704284e-05,-0.0007320853729690369
C(profession)[T.lawyer],0.0003341505124801475,0.0006655447682892379,-7.5041515801594e-05,0.001380940033157467,0.00019330871154220076,0.0002597760712603328,8.828717962978649e-05,0.0006281302736697763,0.0005531458288962801,0.0009773052925828112,-0.0008955869656757314,0.0004514178917646159,-0.0012934552835197836,5.68418718625233e-05,-0.0006213517438741283
C(profession)[T.manager],0.0006805434185005449,0.0012492901464936982,-0.00014061847302065196,0.002550442102577618,0.0003526720193920412,0.0004729948466907679,0.00015698421927210797,0.0011477563381412658,0.0009773052925828112,0.001977267253467012,-0.0018837820812405255,0.0009427352250510246,-0.0027414060396928263,0.00011353391038916566,-0.0013058162935791308
C(profession)[T.receptionist],-0.000834699166001855,-0.0012822408490201858,0.00014646662386219494,-0.0024470839217783187,-0.0003283561827834988,-0.0004378067268050077,-0.00013322689846572428,-0.0010630643261080206,-0.0008955869656757314,-0.0018837820812405255,0.0020301209137225324,-0.0009508074775679801,0.0030693369009716425,-5.288420525846985e-05,0.0014187815729822335
C(profession)[T.salesperson],0.00020050194412007976,0.0004907507531465797,-4.995253566263617e-05,0.001123950045314131,0.00016216871135061814,0.00021698028631647988,7.958880843996899e-05,0.0005226745025597793,0.0004514178917646159,0.0009427352250510246,-0.0009508074775679801,0.0005093396663791698,-0.0014285179787473952,5.644659807634725e-05,-0.0006665073097425354
C(profession)[T.secretary],-0.0010331384940606607,-0.0017157509079484632,0.00018492722998979876,-0.003458031130413107,-0.00047517653893606565,-0.0006311636710963826,-0.0002041653131545858,-0.00152342498980491,-0.0012934552835197836,-0.0027414060396928263,0.0030693369009716425,-0.0014285179787473952,0.00579182155393372,-2.442065299560626e-05,0.0026252415337050016
C(profession)[T.teacher],-9.797578501550572e-05,-2.4879272046562432e-05,6.73699972899875e-06,7.983850145895366e-05,1.8393174808071777e-05,2.5182008769573552e-05,1.6896129417873796e-05,5.8541095124704284e-05,5.68418718625233e-05,0.00011353391038916566,-5.288420525846985e-05,5.644659807634725e-05,-2.442065299560626e-05,7.220675268236943e-05,-2.085109103932682e-05
C(syntactic_role)[T.subject],-0.0005105704089297163,-0.0008396583023920784,9.582861179211315e-05,-0.001654704252471586,-0.00022367654285971626,-0.0003000755966982801,-9.601293917035284e-05,-0.0007320853729690369,-0.0006213517438741283,-0.0013058162935791308,0.0014187815729822335,-0.0006665073097425354,0.0026252415337050016,-2.085109103932682e-05,0.0012290250078701409
