predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.2554096277666293,0.0011869017201098044,0.8098192901801801,500,0,0.0,0.31539089135528264
log_frequency,0.02928125966443055,0.0011171175678680101,0.09284117096281545,500,0,0.0,0.31539089135528264
C(syntactic_role),0.018182904998152574,8.977254489087723e-18,0.05765196616813461,500,0,0.0,0.31539089135528264
C(tense),0.005654865721686522,6.9344192037220336e-18,0.017929705253651125,500,0,0.0,0.31539089135528264
lex_emb_norm,0.005116645828283223,0.00017984759912640107,0.01622318833082407,500,0,0.0,0.31539089135528264
"C(valence, Treatment(reference='-val'))",0.0014521845421635775,7.694907359708683e-18,0.004604395947908704,500,0,0.0,0.31539089135528264
"C(dominance, Treatment(reference='-dom'))",0.00015239754761586232,7.424349410867292e-18,0.0004832021209014213,500,0,0.0,0.31539089135528264
C(semantic_role),0.00014100528631957833,6.566257263051841e-18,0.0004470810355798709,500,0,0.0,0.31539089135528264
