,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,0.05570138182211396,0.07253538637232176,0.11458644855455227,-0.061363740068122945,0.019268559178534657
accountant,-0.56711232458117,-0.06784083401155314,-0.0659505640939874,-0.03371739799400003,-0.02280065411388614
administrator,-0.2588188033741673,-0.07964692282448772,0.2819386865080481,0.045574329821006655,0.0015753425316993124
agronomist,-0.03886231821986746,-0.05796969396981246,-0.04232874391118901,0.0038931401619669757,-0.009275978423629642
binman,1.6269687169207987,0.017606811644764082,-0.24292180978587566,0.048275827347116634,0.11280122879293868
bodyguard,0.5989852178049799,-0.09738225574524254,-0.08812510484539308,-0.021861409038579374,0.042433020602090164
bookbinder,0.16007605016422652,0.09233314342502137,-0.0007391368500253882,-0.009846028507337536,-0.044353826989261
builder,1.0067149395058503,-0.028709574966069074,-0.20460061813020566,0.074060725680645,0.023169807771026514
cashier,-1.545502294472228,-0.07029854611457405,0.04806752274173011,-0.07903561912518889,-0.049779653078225766
chauffeur,0.9541997827495594,0.081080733040521,-0.4306559136485313,0.01763845320014122,-0.008235186122432544
colonel,1.3875620147146581,0.15825077126744072,-0.0524053455657451,0.0018452166433466544,0.03027603760255083
doctor,0.07014306952628359,-0.008383747800828501,-0.11524506211840803,-0.008002691445424662,0.009614850630821577
electrician,1.0336957747553648,0.08005446785429471,-0.11747901890478073,0.05981181029157075,0.014663577131001642
farmer,1.323031018036798,0.0012642647222405913,-0.2259168199278311,0.03522431281346357,0.05069302498098708
farmhand,0.02802558380386931,0.0379429797474689,0.06445281026330159,-0.05544849948645636,0.034799426371499985
fisherman,2.3353813638338488,0.2139284819464805,0.20694523701333606,0.1041435930743444,0.10806569517010865
hawker,0.12348024054976917,-0.110506602916902,-0.15228931863583609,0.055751575017435086,0.04945461033401302
housekeeper,-3.8420426449566984,-0.24784247087767602,0.6310641319287444,-0.10957739132532053,-0.01255673655764193
manager,-0.08737361819205668,0.02762540975631314,-0.03471870071398121,-0.002476513300621585,0.00676941671113056
midwife,-4.367428967474417,-0.13346425510345566,0.21592230440091448,-0.1549335681380237,-0.07773490817455277
molder,-0.10331128663093844,0.0968223206086341,0.24881705429619694,0.0031149903525927235,-0.03656339073883002
paralegal,-1.8311673027602842,-0.09066842847909287,0.13763624762283477,-0.11746837650958954,-0.062361046053473874
programmer,0.12349228758815417,0.05066436404318838,0.08460877033803728,0.04727340366573027,0.040717782466620035
salesperson,0.16290098037400058,-0.013350457913594202,-0.3249256132633601,-0.00022968112501841963,-0.037102175066741
scientist,-0.05779964347909735,0.024292445953075607,-0.27635869946592534,-0.006136940865492959,-0.0385322848410023
scrivener,0.44018914339279647,-0.04847185005067178,-0.05834144629790894,0.07301433508743727,-0.04339149660765182
sergeant,0.5143340558747683,-0.012735160079636126,-0.12459813436195266,-0.010648179702225298,-0.03393750518955558
soldier,1.1806903820952452,0.19811383107052044,0.33137541011514676,0.12463610246146138,-0.03040694501534206
solicitor,-0.11084984313031927,-0.10886080510913505,-0.023906834682377545,-0.04416642776073653,0.04931183483295083
teacher,-1.2429230410384167,-0.089282755735212,0.19995069711686045,-0.07021749650012199,-0.032548241724713
tradesperson,0.1089179124909114,0.0823932876245312,0.20667510609089482,0.0652162001256724,-0.0935207310465735
welder,0.8187021735511124,0.030505662688124463,-0.19053354187766117,0.025655945196796415,0.03948654466064563
