predictor,unique_r2,relative_r2
profession_embedding_10,0.08559002217304712,0.15236610140569556
profession_embedding_7,0.08130334780830928,0.14473502661019771
profession_embedding_2,0.06881693559960123,0.12250689883919641
profession_embedding_3,0.061869569842115,0.11013930027300577
profession_embedding_9,0.058044721016001555,0.10333036052389821
profession_embedding_1,0.04715350590997147,0.08394197922494821
profession_embedding_4,0.046026619091889986,0.08193591184890055
log_frequency,0.04283063672669185,0.07624647094465528
lex_emb_norm,0.03680561077781197,0.06552080817005132
profession_embedding_5,0.019366347692610697,0.03447568795372387
profession_embedding_8,0.0059284953057149314,0.010553820340266334
C(tense),0.004197793765923996,0.007472850857846688
C(syntactic_role),0.002355696621826886,0.004193576555414876
profession_embedding_6,0.0010566636968518672,0.0018810572061862213
"C(valence, Treatment(reference='-val'))",0.0003703571240568637,0.0006593043171116272
"C(dominance, Treatment(reference='-dom'))",1.3769408798491867e-05,2.4512099471662012e-05
C(semantic_role),9.174791637645008e-06,1.6332829429710836e-05
