term,coef,std_err,t,p_value,ci_low,ci_high
Intercept,18.164290208733146,0.41832761382052935,43.42120770570498,0.0,17.344318437276808,18.984261980189483
C(tense)[T.past perfect],-0.028757305257722132,0.03733901643148664,-0.7701677228292532,0.44121227093887505,-0.101946208969201,0.04443159845375673
C(tense)[T.present continuous],0.16685178161337508,0.03733901643148661,4.468563919446875,7.931020508017331e-06,0.09366287790189627,0.2400406853248539
C(tense)[T.present perfect],-0.18951745884226143,0.03733901643148668,-5.075587869059347,3.90819992312978e-07,-0.26270636255374036,-0.11632855513078248
C(tense)[T.simple future],0.31395468078325495,0.0373390164314867,8.408220429676552,4.525363811342074e-17,0.24076577707177596,0.38714358449473396
C(tense)[T.simple past],0.06480309624824523,0.03733901643148661,1.735533027956226,0.08266652327595166,-0.008385807463233572,0.13799199995972405
C(semantic_role)[T.patient],-0.17830978385671614,0.021557691187994697,-8.271283891292375,1.4331546066583823e-16,-0.22056541711623212,-0.13605415059720016
C(syntactic_role)[T.subject],-0.2579152952072619,0.0628944977321675,-4.100760869505294,4.139174446194462e-05,-0.38119597526876825,-0.1346346151457556
C(valence)[T.-val],0.10061557360417558,0.015243589625756499,6.600517074677041,4.231711296772804e-11,0.07073632878304009,0.13049481842531108
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.15311832563498196,0.05280534344308026,2.8996748368852234,0.003740800748214098,0.04961358539098999,0.25662306587897393
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],0.023692141523220567,0.052805343443080154,0.4486693955273439,0.6536765043130249,-0.0798125987207712,0.12719688176721233
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.20262834184679665,0.05280534344308013,3.837269651796007,0.000124908672865839,0.09912360160280492,0.3061330820907884
C(tense)[T.simple future]:C(syntactic_role)[T.subject],-0.043233128800162245,0.052805343443080084,-0.8187264011787762,0.4129552517757294,-0.14673786904415387,0.060271611443829386
C(tense)[T.simple past]:C(syntactic_role)[T.subject],-0.07971251075709115,0.05280534344308019,-1.5095538738994223,0.13117790000624271,-0.183217251001083,0.02379222948690067
C(semantic_role)[T.patient]:C(syntactic_role)[T.subject],0.15555739640396715,0.030487179251513025,5.102387305845854,3.394010593807154e-07,0.0957989067616961,0.2153158860462382
log_frequency,1.5204260846378528,0.048429336475599986,31.394732930191697,9.726570142737466e-210,1.4254988374076725,1.615353331868033
C(syntactic_role)[T.subject]:log_frequency,0.019129800657256096,0.006782765924644093,2.8203539484903986,0.004803227466338964,0.005834774446076611,0.03242482686843558
lex_emb_norm,4.089776929727596,0.10645308529917767,38.41858522215315,2.140205312113176e-308,3.8811162483717436,4.298437611083448
log_frequency:lex_emb_norm,-0.41122901218191693,0.014698485771912361,-27.97764467464689,4.888601790962835e-168,-0.4400397887549678,-0.38241823560886606
profession_embedding_1,-32.37892408347607,0.47453435248514814,-68.23304554013181,0.0,-33.30906773349834,-31.448780433453802
profession_embedding_2,3.2561631340960244,0.07952176444958543,40.946816970596025,0.0,3.1002910378948045,3.4120352302972443
profession_embedding_3,-2.737441331190603,0.10690630578310084,-25.605985644518665,1.2171028440707353e-141,-2.9469903784845024,-2.5278922838967035
profession_embedding_4,0.20283283590116413,0.10716957918107733,1.8926344346136783,0.05842531455839821,-0.007232258498840849,0.4128979303011691
profession_embedding_5,-1.464705055353935,0.1144633007998573,-12.796285316942049,2.6685028704531937e-37,-1.6890667097673704,-1.2403434009404994
