predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,full_r2
male_perc:C(syntactic_role),0.15571016769651772,0.009487541754209934,0.34116487370965454,500,0,0.4564073845100288
male_perc,0.15551823433599332,0.009487541754209905,0.3407443429140574,500,0,0.4564073845100288
male_perc:C(tense),0.13630596653500462,0.009115335271501875,0.29864978341955273,500,0,0.4564073845100288
"C(tense):C(dominance, Treatment(reference='-dom'))",0.003835262249994909,0.00015349726797199464,0.008403155558300646,500,0,0.4564073845100288
C(tense),0.0036853125613772997,0.00015349726797199507,0.008074612038395537,500,0,0.4564073845100288
"C(valence, Treatment(reference='-val'))",0.0013524411311409599,6.666668350726062e-18,0.002963232360039175,500,0,0.4564073845100288
