predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,full_r2
male_perc,0.31803327463934805,0.0048768681672578,0.614555341464719,500,0,0.5175014407674886
C(semantic_role),0.06822909689317685,0.005092807770720063,0.13184329843022008,500,0,0.5175014407674886
"C(dominance, Treatment(reference='-dom'))",0.06645836401668684,0.005042728718029231,0.12842160191501056,500,0,0.5175014407674886
"C(valence, Treatment(reference='-val'))",0.06478070521827604,0.004989651794217493,0.12517975819004873,500,0,0.5175014407674886
