,Group,C(tense)[T.past perfect],C(tense)[T.present continuous],C(tense)[T.present perfect],C(tense)[T.simple future],C(tense)[T.simple past],C(semantic_role)[T.patient],C(syntactic_role)[T.subject],"C(valence, Treatment(reference='-val'))[T.+val]","C(dominance, Treatment(reference='-dom'))[T.+dom]"
hairdresser,-1.4935423912442494,-0.03171208259061645,0.21187887022519938,0.19231962920586282,0.23227240726315007,0.11498312753264568,0.034772922368983675,0.3266806781461702,0.06981747998273355,0.00763411531508415
hawker,-0.09190009744850447,0.010181024469747339,-0.027842752381074226,-0.05606635112037619,-0.0815064892913706,-0.025406552758810312,-0.000689123959257007,0.24297286063162962,0.030981042260650647,0.02118537619418994
housekeeper,-3.030890257981679,0.04549353708078169,0.5219125798417633,0.5029653678774713,0.6840925071586854,0.1723241496285775,-0.22036065455577586,0.03988152116797347,-0.045552103473615685,-0.005470182599007112
manager,-0.5933421467487783,-0.037980284472883985,0.26027078914865376,0.2520387575004863,0.3236360238565971,0.0601309093457753,0.16291199692751615,-0.08381651866713773,0.03914689850664646,-0.0010120172976434416
midwife,-5.6568060950496175,0.21510803847027943,0.238960340645216,0.28131090348234555,-0.13032648290325016,0.2610319161441505,-0.33803737817001034,0.3756771662129517,-0.02116424971081366,-0.058473726048444835
molder,-0.8729496363451156,0.03778135653378309,-0.008709977986748423,0.05733560382336915,-0.07931360277551591,0.07571037063919982,-0.1084662552951714,0.35703706486736003,0.04741797251680337,0.06648980043756664
nurse,-3.590839011552733,0.08740459467786577,0.4668413659444235,0.5130553406625511,0.5702939019090281,0.2546878929206964,-0.23652592722034607,0.17519867504211428,-0.020077922722787078,0.022790004012790077
paralegal,-1.7698114755324295,0.05529094235111579,0.27416321503786417,0.2676502140875686,0.5804855766214537,0.07437780365348112,-0.16496428134894725,-0.14386226684593356,-0.03429260801450405,0.022148619211307376
programmer,0.7882361052975133,-0.11617942190464017,-0.06250415520458333,-0.12372192287001019,-0.34195246657883727,-0.08988374087409806,0.021162956903014563,-0.17871725404566488,-0.05979263873545318,-0.14903965824847115
salesperson,-0.450146794236299,-0.0912592410352643,0.3275567808403642,0.3089945926988525,0.37142489563014613,0.05943651075253871,-0.04234568850439242,-0.07679951785722931,-0.03894321691415327,-0.024065220642003296
scientist,0.3677889778366056,0.015724184465636365,-0.18144037977368602,-0.2082756942953664,-0.23580342375829721,-0.06171193473216809,-0.024698134405749222,0.04270327797703159,0.000569453053377536,-0.04001960863796464
scrivener,1.224959213606709,0.002003667062476816,-0.19242505694913292,-0.09565718062143447,-0.20528853959734047,-0.012720352786870628,-0.16104341884694587,0.014961606513913775,-0.06865540430987638,0.10933348835242583
secretary,-3.136808562026533,0.34103423763378227,0.26369204437224747,0.45604062955564656,0.5673112636028674,0.20730631473010153,-0.2231934198239951,0.22577977077674094,0.05306775888733436,0.3433881122189905
sergeant,1.299647172021445,-0.01716131993125887,-0.24060370090181574,-0.3248618127362959,-0.08545510465983658,-0.10947119085239851,0.05754478458408837,0.10258328011523296,-0.012807619026334802,0.030271948680778163
soldier,1.9962456565614517,-0.14611043241783683,-0.27739203981285276,-0.31980844628359156,-0.21040922532361028,-0.10801627903385716,0.02864355118257016,0.2051065479726878,-0.008921332213961589,0.019335696076504448
solicitor,0.15908913078909906,0.09135066449138216,0.03485909983290086,0.060976637205297834,0.23940634675091715,0.00033113652388160053,-0.014650534465503125,-0.4343710246094176,-0.04449894912772184,0.020742887171251542
teacher,-1.670022883581461,0.025291619730156912,0.31761301517609053,0.3500158341101883,0.5964208671692357,0.1429050648068242,-0.1073710782889965,0.15069332416759854,0.019027480560333092,0.09635441664753262
tradesperson,0.18580449922595005,-0.07404767536694158,0.2320089377596547,0.2621331370502537,0.24623644832996222,0.057545870534963225,0.04018062970289088,-0.1869072015302028,-0.0020560205047584663,-0.025846056225715508
welder,0.9755847216824245,-0.013350638228983348,-0.22625883555110643,-0.21484554872865852,-0.2493595402584473,-0.07620073547921007,0.033865011742301124,-0.12965864092784654,0.013214541850124994,-0.046947219451599596
