,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,0.03640098071288216,0.0720548099172765,0.1320569943765008,-0.06304953727561301,0.02840541190774464
accountant,-0.5947954170612202,-0.0635560162237442,-0.08407098506412984,-0.0232780689589434,-0.037010851235562546
administrator,-0.27565709702962043,-0.07149369118376274,0.2685516417864202,0.047359422643093535,-0.00690127107757695
agronomist,-0.005778655243112376,-0.052666141210342445,-0.06631099933057293,0.003369167008140781,-0.00793727663467004
binman,1.6273082701003434,0.010106810050121866,-0.23429771203100141,0.04530140881764869,0.11618157511731682
bodyguard,0.5866846124901173,-0.08442799289416504,-0.06030044653586291,-0.020624607646139,0.04872477989236859
bookbinder,0.19520911084983722,0.08749054951880937,-0.0010091461868307393,-0.014983055500134707,-0.03588015555375985
builder,0.9975117376607404,-0.0376386924922316,-0.19847104369696203,0.05692982111601256,0.03763733437813585
cashier,-1.5769005007644163,-0.05317563911842031,0.02151720749618292,-0.07022449491807597,-0.06287020103975134
chauffeur,0.9434932515444618,0.06764301817081249,-0.4167990593031948,0.030562680217124615,-0.024780153634615013
colonel,1.407801167760318,0.15817900480075242,-0.04327695624082838,-0.02272122572755841,0.06228231109188619
doctor,0.0584435302345962,-0.005760633135032857,-0.11151810925734057,-0.00459551438028696,0.00606213358049676
electrician,1.0638286818070846,0.06025569612814452,-0.09151706343998349,0.03151543866389841,0.04876737425490618
farmer,1.2994172692916368,0.002153220210889435,-0.2204482880672874,0.04090457058957877,0.0421761603774527
farmhand,0.03142126724562022,0.03550187928265345,0.07343316332460798,-0.06756864947916616,0.05629024148526839
fisherman,2.360134046896518,0.1904010515090714,0.22228808062579766,0.0665498512845045,0.15063979405844938
hawker,0.1385994687167621,-0.09866686121593751,-0.146075788510903,0.06583741696287534,0.034672479424167874
housekeeper,-3.827089215464932,-0.2108216222138065,0.596461292304882,-0.12186039727943074,0.004162411243673209
manager,-0.10043760922992011,0.020197568191950975,-0.03143419115568075,0.003065807299065003,0.00010046569373676555
midwife,-4.382142260256047,-0.10363664002499332,0.20592728458400214,-0.13534789120100832,-0.10004377355404402
molder,-0.08787170777168841,0.09487447490126964,0.23562725998221037,0.00640450558790022,-0.04235611351718593
paralegal,-1.8155621759899323,-0.07771725313836891,0.11659500360212928,-0.09661197222928102,-0.07766221179207233
programmer,0.12206140942903794,0.037970951252300024,0.09366206451000517,0.01006435946099817,0.07909161708716782
salesperson,0.19119948313109963,-0.016190180866718893,-0.35571286939883306,0.014000233189026344,-0.05442249492770147
scientist,-0.06042243467779011,0.021972880963027,-0.2841605203537647,-0.011681917570983257,-0.03535904690459668
scrivener,0.45309594847572365,-0.04403327006707624,-0.04958625265299538,0.09113903025135063,-0.06885790389842335
sergeant,0.48022580037800566,-0.012540712409198351,-0.1097564282119263,-0.004593018930268853,-0.04046771352164731
soldier,1.1759865354614896,0.1896537486978868,0.3353745124753017,0.1191965524574614,-0.03731151273418528
solicitor,-0.12548885655197,-0.10604410078619168,-0.030411026852070554,-0.019142021073467234,0.02734940638189958
teacher,-1.2796912642826381,-0.08854377738442623,0.214769364509319,-0.038629214114199326,-0.06239646645524328
tradesperson,0.13427053464925195,0.06552312509346653,0.1873450134096345,0.06564885233497732,-0.1012696588525505
welder,0.8287440870782524,0.012934435657168728,-0.16845199666965724,0.01706246838728025,0.05298330934842869
