,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.6175003302777531,0.016033088252650374,-0.03733904854637034
carpenter,2.44925682300335,0.17371228326421728,-0.02191201096819397
cashier,-0.9265708445779499,-0.036151463993933076,0.17869188233526156
ceo,0.3704521262638758,0.09620482398981929,0.03790528789931444
cleaner,-0.6055857710433528,-0.10016207986704023,-0.15696364693633774
cook,-0.15163711203669078,0.015278883052822415,0.14126141132195683
designer,-0.026397947627197445,0.038322123493681484,0.16970014190074556
driver,1.2065665474283522,0.02181488935739417,-0.11997876385349816
lawyer,1.0212997311077407,-0.02576663299922204,-0.34503164791947305
manager,0.38138191343953337,0.004994009968288351,0.02274181728034385
receptionist,-1.9295379364730119,-0.05286006140955507,0.0084214490341343
salesperson,0.044343754267781185,-0.011065415426012285,0.07402701930674467
secretary,-1.6728900946453513,-0.07634973139089721,-0.03166577388465166
teacher,-0.7781815195386581,-0.06400471629994745,0.08014188303464248
