predictor,unique_r2,relative_r2
profession_embedding_2,0.18724591383537648,0.3569833282490079
profession_embedding_9,0.13267712494719797,0.2529482255500723
profession_embedding_4,0.05232360371830247,0.09975466924081317
profession_embedding_8,0.03728875561957379,0.07109081215541274
lex_emb_norm,0.023760462284351913,0.04529919362865394
C(syntactic_role),0.02324481671174161,0.04431611811615369
C(tense),0.016944129303832156,0.03230389144022405
profession_embedding_1,0.016386691080690907,0.031241138464129042
profession_embedding_3,0.00996268152273827,0.01899379877201928
profession_embedding_5,0.00909124810974693,0.017332415654251792
profession_embedding_6,0.005402706405930768,0.010300230722455506
"C(valence, Treatment(reference='-val'))",0.0034322551495767906,0.006543575993722062
log_frequency,0.002644713629508577,0.005042132318879541
profession_embedding_10,0.0023757392381081877,0.004529334087457086
profession_embedding_7,0.0013248809034129838,0.0025258783209001737
C(semantic_role),0.00029769890687925127,0.0005675613657838245
"C(dominance, Treatment(reference='-dom'))",0.00011943171362671645,0.0002276959200638778
