,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
CEO,-0.2782878934734306,-0.022112635181953715,0.12628489675725443,-0.023105040111427878,0.01314188880988406
accountant,-0.5662291701639635,-0.08457193478141711,0.302677654851139,-0.0326514369636587,0.03361263560139342
administrator,-0.6521645312116111,-0.08808067433247567,-0.15297562691708416,-0.13704324269866655,0.022939609747485837
agronomist,0.30732258050347455,-0.035484623233772314,0.09025041758485186,-0.01562506452533493,0.009904163969161014
binman,2.044707326731133,0.14514879660648763,-0.5146032283325425,-0.026225166321885412,0.003248063717658038
bodyguard,0.4132330239006302,0.05710448333297932,0.21726271957385726,0.02658552197211597,-0.05201854946209912
bookbinder,-0.29674213281898265,0.033427258553530126,0.021733066992074595,0.14943859150971814,-0.08228481863508841
builder,1.601424657949775,0.13385179170080416,-0.3911108680589474,0.12191657100952358,-0.06144123968654199
cashier,-2.1215488444776716,-0.08519499852161427,0.3789858141471722,-0.14585447646013433,0.08107200388062204
chauffeur,0.78078786222031,0.039123141350784804,-0.23177966708317801,0.03454817165954108,0.016207793367355994
colonel,0.9132064046612066,0.018792172728673465,0.16812633377856662,0.10221582422729317,-0.09415471107025003
doctor,0.06713130781183006,0.018697099039061568,0.08835450287482066,-0.06645374047213615,0.03283482182984115
electrician,1.0701533831339856,0.05828363617105,-0.0005171498428044528,0.002483244361952165,0.008317066230707784
farmer,1.3406094931621204,0.0198826091584211,-0.3654798014254802,0.08975980340547253,-0.021942412453939613
farmhand,0.659717063233559,0.02931056864379859,0.0473882202600708,0.033855228163465416,-0.04446253328191179
fisherman,2.7788100347458697,0.14386544576936922,-0.32899457099855767,0.05060805833201897,0.07423471852047019
hawker,0.004259949546066416,-0.08950945281611593,0.018671153966838144,-0.10437633899958695,0.039853749998514335
housekeeper,-3.0868003998668243,-0.12057677094128189,-0.5114547645871735,-0.10897208510944888,0.006409281771793976
manager,-0.1995620931961145,-0.010195785339910739,-0.09723171080397364,-0.09381118556619664,0.0404066387847208
midwife,-5.184650049023504,-0.1835453218928083,0.586361198108952,-0.2388878258929735,0.21353113454199463
molder,-0.14565087473845043,-0.0048135824481433396,0.234343469921773,0.010957241760571147,-0.012133613660841064
paralegal,-1.9518797027017036,-0.15595471161559987,0.394192988309122,-0.11160288573363314,0.04688194480695363
programmer,1.4908092788511647,0.12050624995116198,-0.20782586247183238,0.13884890112440468,-0.028853275246612353
salesperson,-0.6090241987666093,-0.038569779008766375,-0.07366099251843009,-0.0984174851524856,0.020633897638691678
scientist,-0.10647689706905174,-0.027903971945835628,0.048179993613752414,0.007298133681308441,0.10705060106296235
scrivener,0.21725250048007702,0.0019121096722048724,0.1922029550261981,0.2588854486848474,-0.10725691523431106
sergeant,0.8096388217498516,0.020039295285967606,-0.04882456573443766,0.11354654495472405,-0.14441979851004233
soldier,1.6158274451190189,0.13419144185038862,0.01671055195314327,0.20639463901136726,-0.1762555433559891
solicitor,-0.535061604517277,-0.06280789120392265,0.05198774262050786,-0.059368281006411804,0.039464192578837015
teacher,-1.4020010952537003,-0.04169448906956668,0.08702960656756409,-0.07607067769317716,-0.002056985629017928
tradesperson,-0.0909187768502083,0.006211244203585183,0.01976552638010846,0.04027200740493551,-0.013453364813111377
welder,1.112107131143712,0.07066927835435359,-0.16605000457880822,-0.049148998515946174,0.030989554159682537
