,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.4481939692409796,0.05344801555368417,0.041315671841502796
carpenter,2.0365731707867445,0.03350202997615291,-0.18118500015183325
cashier,-0.23654359486098922,0.011236039649883922,-0.012692722436022772
ceo,-0.699065777683888,-0.03300885277465229,-0.09768703130433336
cleaner,-0.013104938538149632,-0.023578576284307984,-0.1863280438812051
cook,-0.3235396131655499,-0.028847891586895928,-0.06767156041060789
designer,-0.12744528411459752,0.030129543450821743,0.11687380179873763
driver,1.411050658746105,-0.0514229506459763,0.14756672676140886
lawyer,0.3552316322352331,0.05470363771993632,-0.04565744221947074
manager,0.6009318635677312,0.03631935374051328,0.43683269017410636
receptionist,-1.6286771797060977,0.05605208804592537,-0.15480710336960188
salesperson,-0.26472672279922055,0.01803657826637746,0.20946816663770898
secretary,-0.8110700754208704,-0.18777799503341636,-0.19616375623793675
teacher,-0.7478081082970925,0.031208979921862372,-0.009864397202875207
