,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
accountant,0.5914274743047179,0.007005566109010546,-0.1020858072367116
carpenter,2.7554872995715263,0.0828062137443989,-0.15950202813107744
cashier,-1.089693173316686,0.03998997801219595,-0.009140128455980832
ceo,0.7343013129809044,-0.007049188765512866,-0.08738224927687029
cleaner,-0.9361831286377497,-0.04806936203760046,0.3385760926218191
cook,-0.2812516574498811,0.030825417325941677,0.3542504771546752
designer,0.1413453915197454,0.005177699217744002,-0.003712770934067871
driver,1.125713028297444,-0.01406398361052628,-0.24302658379985229
lawyer,1.0376184947935843,0.036655477829598895,0.03991044983696476
manager,0.40290510467689117,-0.0056731261279029215,-0.20136162974376895
receptionist,-1.8217396327745319,-0.04418232812415043,0.09382836277752893
salesperson,0.3323779095883683,-0.008141332257839883,-0.09426790586787821
secretary,-1.9980296667327013,-0.018856575927902828,0.02845255208207231
teacher,-0.9942787569410458,-0.05642445538979657,0.04546116898107193
