model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,colonel,4215,5.88973331451416,"A colonel acknowledged a parent. As for the colonel,",0.3381294012069702,0.0275189857929945,12.287131309509277,2.5085525512695312
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,colonel,4215,5.88973331451416,"A colonel intrigued a parent. As for the colonel,",0.5013539791107178,0.029423611238598824,17.039173126220703,2.835515022277832
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,colonel,4215,5.88973331451416,"A colonel directed a parent. As for the colonel,",0.34332314133644104,0.025203131139278412,13.622241020202637,2.611703872680664
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,colonel,4215,5.88973331451416,"A colonel complimented a parent. As for the colonel,",0.3375818729400635,0.02482815459370613,13.596736907958984,2.609829902648926
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,colonel,4215,5.88973331451416,"A colonel commended a parent. As for the colonel,",0.29103079438209534,0.031697213649749756,9.181589126586914,2.21720027923584
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,colonel,4215,5.88973331451416,"A colonel alarmed a parent. As for the colonel,",0.46932047605514526,0.028231181204319,16.624189376831055,2.810858726501465
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,colonel,4215,5.88973331451416,"A colonel intimidated a parent. As for the colonel,",0.359039306640625,0.03028058633208275,11.85707950592041,2.4729251861572266
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,colonel,4215,5.88973331451416,"A colonel rushed a parent. As for the colonel,",0.3502611815929413,0.025664526969194412,13.647677421569824,2.6135692596435547
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,colonel,4215,5.88973331451416,"A colonel commanded a parent. As for the colonel,",0.3675859272480011,0.004783024080097675,76.85220336914062,4.341884136199951
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,colonel,4215,5.88973331451416,"A colonel disliked a parent. As for the colonel,",0.3190840482711792,0.011511068791151047,27.71976089477539,3.322145462036133
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,colonel,4215,5.88973331451416,"A colonel phoned a parent. As for the colonel,",0.398893266916275,0.01948400028049946,20.472864151000977,3.0191004276275635
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,colonel,4215,5.88973331451416,"A colonel challenged a parent. As for the colonel,",0.35649147629737854,0.028877034783363342,12.345154762268066,2.513263702392578
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,colonel,4215,5.88973331451416,"A colonel surprised a parent. As for the colonel,",0.4579327404499054,0.030866581946611404,14.8358736038208,2.6970481872558594
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,colonel,4215,5.88973331451416,"A colonel hypnotized a parent. As for the colonel,",0.41462284326553345,0.05585842207074165,7.422745227813721,2.004549026489258
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,colonel,4215,5.88973331451416,"A colonel resurrected a parent. As for the colonel,",0.39119502902030945,0.03107224591076374,12.589853286743164,2.532891273498535
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,colonel,4215,5.88973331451416,"A colonel agitated a parent. As for the colonel,",0.42555516958236694,0.03542974963784218,12.011239051818848,2.485842704772949
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,colonel,4215,5.88973331451416,"A colonel shamed a parent. As for the colonel,",0.3248000741004944,0.0267946794629097,12.12181282043457,2.495006561279297
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,colonel,4215,5.88973331451416,"A colonel hated a parent. As for the colonel,",0.3176021873950958,0.01092201191931963,29.07909393310547,3.3700194358825684
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,colonel,4215,5.88973331451416,"A colonel bothered a parent. As for the colonel,",0.45411550998687744,0.020110465586185455,22.581052780151367,3.1171112060546875
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,colonel,4215,5.88973331451416,"A colonel distracted a parent. As for the colonel,",0.41068097949028015,0.03525814414024353,11.647832870483398,2.455120086669922
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,sergeant,3253,11.465625762939453,"A sergeant acknowledged a parent. As for the sergeant,",0.3179582953453064,0.03635735064744949,8.745365142822266,2.1685237884521484
allenai/Olmo-3-1125-32B,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,sergeant,3253,11.465625762939453,"A sergeant intrigued a parent. As for the sergeant,",0.43758082389831543,0.019312754273414612,22.657609939575195,3.1204957962036133
