model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,colonel,4215,0.964758038520813,"A colonel acknowledged a parent. As for the colonel,",0.4943316876888275,0.020560629665851593,24.042633056640625,3.179828643798828
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,colonel,4215,0.964758038520813,"A colonel intrigued a parent. As for the colonel,",0.5296743512153625,0.02180550806224346,24.290851593017578,3.1900997161865234
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,colonel,4215,0.964758038520813,"A colonel directed a parent. As for the colonel,",0.4461103081703186,0.024928467348217964,17.89561653137207,2.8845558166503906
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,colonel,4215,0.964758038520813,"A colonel complimented a parent. As for the colonel,",0.4677566885948181,0.016880635172128677,27.70966339111328,3.3217811584472656
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,colonel,4215,0.964758038520813,"A colonel commended a parent. As for the colonel,",0.4584355056285858,0.02027438022196293,22.6115665435791,3.1184616088867188
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,colonel,4215,0.964758038520813,"A colonel alarmed a parent. As for the colonel,",0.5392189621925354,0.021890873089432716,24.63213348388672,3.204051971435547
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,colonel,4215,0.964758038520813,"A colonel intimidated a parent. As for the colonel,",0.47468432784080505,0.01623660884797573,29.235435485839844,3.3753814697265625
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,colonel,4215,0.964758038520813,"A colonel rushed a parent. As for the colonel,",0.43935245275497437,0.02258591167628765,19.452499389648438,2.967975616455078
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,colonel,4215,0.964758038520813,"A colonel commanded a parent. As for the colonel,",0.5299475193023682,0.012290654703974724,43.11792755126953,3.7639389038085938
google/gemma-3-12b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,colonel,4215,0.964758038520813,"A colonel disliked a parent. As for the colonel,",0.446540892124176,0.014848400838673115,30.07332992553711,3.4036388397216797
