model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,sergeant,3253,1.1501855850219727,"A sergeant commended a parent. As for the sergeant,",0.3215391933917999,0.04547262564301491,7.071049213409424,1.9560089111328125
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,sergeant,3253,1.1501855850219727,"A sergeant alarmed a parent. As for the sergeant,",0.40188363194465637,0.06205383688211441,6.476370334625244,1.8681602478027344
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,sergeant,3253,1.1501855850219727,"A sergeant intimidated a parent. As for the sergeant,",0.3375580608844757,0.03178347274661064,10.620553016662598,2.362791061401367
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,sergeant,3253,1.1501855850219727,"A sergeant rushed a parent. As for the sergeant,",0.3915453255176544,0.046686865389347076,8.386627197265625,2.126638412475586
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,sergeant,3253,1.1501855850219727,"A sergeant commanded a parent. As for the sergeant,",0.5502364039421082,0.018201151862740517,30.230854034423828,3.408863067626953
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,sergeant,3253,1.1501855850219727,"A sergeant disliked a parent. As for the sergeant,",0.3922114372253418,0.030584385618567467,12.823911666870117,2.551311492919922
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,sergeant,3253,1.1501855850219727,"A sergeant phoned a parent. As for the sergeant,",0.3596189022064209,0.03647388517856598,9.859626770019531,2.2884483337402344
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,sergeant,3253,1.1501855850219727,"A sergeant challenged a parent. As for the sergeant,",0.35517632961273193,0.027427516877651215,12.949634552001953,2.561067581176758
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,sergeant,3253,1.1501855850219727,"A sergeant surprised a parent. As for the sergeant,",0.418197900056839,0.04187915474176407,9.985824584960938,2.301166534423828
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,sergeant,3253,1.1501855850219727,"A sergeant hypnotized a parent. As for the sergeant,",0.36282584071159363,0.029863959178328514,12.149288177490234,2.4972705841064453
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,sergeant,3253,1.1501855850219727,"A sergeant resurrected a parent. As for the sergeant,",0.4522676169872284,0.03433588519692421,13.171863555908203,2.578083038330078
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,sergeant,3253,1.1501855850219727,"A sergeant agitated a parent. As for the sergeant,",0.38341665267944336,0.04924057051539421,7.786600589752197,2.0524044036865234
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,sergeant,3253,1.1501855850219727,"A sergeant shamed a parent. As for the sergeant,",0.3901480734348297,0.07041539996862411,5.540664196014404,1.7121143341064453
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,sergeant,3253,1.1501855850219727,"A sergeant hated a parent. As for the sergeant,",0.5710053443908691,0.052396271377801895,10.897823333740234,2.3885631561279297
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,sergeant,3253,1.1501855850219727,"A sergeant bothered a parent. As for the sergeant,",0.41949230432510376,0.02552996203303337,16.431371688842773,2.799192428588867
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,sergeant,3253,1.1501855850219727,"A sergeant distracted a parent. As for the sergeant,",0.39445653557777405,0.057559140026569366,6.853065013885498,1.9246959686279297
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,soldier,10701,1.0529688596725464,"A soldier acknowledged a parent. As for the soldier,",0.4423629939556122,0.019458401948213577,22.733779907226562,3.123852014541626
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,soldier,10701,1.0529688596725464,"A soldier intrigued a parent. As for the soldier,",0.45349863171577454,0.029709741473197937,15.264307975769043,2.7255172729492188
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,soldier,10701,1.0529688596725464,"A soldier directed a parent. As for the soldier,",0.456038236618042,0.01659175008535385,27.485841751098633,3.313671112060547
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,soldier,10701,1.0529688596725464,"A soldier complimented a parent. As for the soldier,",0.3250942826271057,0.019484739750623703,16.684558868408203,2.814483642578125
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,soldier,10701,1.0529688596725464,"A soldier commended a parent. As for the soldier,",0.4190900921821594,0.02632405236363411,15.920424461364746,2.7676029205322266
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,soldier,10701,1.0529688596725464,"A soldier alarmed a parent. As for the soldier,",0.46864092350006104,0.02316799946129322,20.227941513061523,3.0070648193359375
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,soldier,10701,1.0529688596725464,"A soldier intimidated a parent. As for the soldier,",0.37561479210853577,0.018640859052538872,20.150081634521484,3.0032083988189697
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,soldier,10701,1.0529688596725464,"A soldier rushed a parent. As for the soldier,",0.3950539529323578,0.022572169080376625,17.501815795898438,2.8623046875
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,soldier,10701,1.0529688596725464,"A soldier commanded a parent. As for the soldier,",0.4713003635406494,0.007010103203356266,67.23158264160156,4.20814323425293
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,soldier,10701,1.0529688596725464,"A soldier disliked a parent. As for the soldier,",0.3188979923725128,0.004920706618577242,64.80735778808594,4.171419143676758
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,soldier,10701,1.0529688596725464,"A soldier phoned a parent. As for the soldier,",0.30211296677589417,0.005339528433978558,56.5804557800293,4.035663604736328
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,soldier,10701,1.0529688596725464,"A soldier challenged a parent. As for the soldier,",0.41891592741012573,0.010501867160201073,39.88966369628906,3.686117172241211
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,soldier,10701,1.0529688596725464,"A soldier surprised a parent. As for the soldier,",0.38961005210876465,0.020210109651088715,19.277976989746094,2.958963394165039
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,soldier,10701,1.0529688596725464,"A soldier hypnotized a parent. As for the soldier,",0.36074116826057434,0.01961587928235531,18.390260696411133,2.911821126937866
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,soldier,10701,1.0529688596725464,"A soldier resurrected a parent. As for the soldier,",0.40467751026153564,0.021664081141352654,18.679651260375977,2.9274346828460693
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,soldier,10701,1.0529688596725464,"A soldier agitated a parent. As for the soldier,",0.3916271924972534,0.031085897237062454,12.598227500915527,2.5335562229156494
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,soldier,10701,1.0529688596725464,"A soldier shamed a parent. As for the soldier,",0.43117979168891907,0.030071228742599487,14.338615417480469,2.6629562377929688
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,soldier,10701,1.0529688596725464,"A soldier hated a parent. As for the soldier,",0.5230196118354797,0.010959820821881294,47.72154998779297,3.8653831481933594
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,soldier,10701,1.0529688596725464,"A soldier bothered a parent. As for the soldier,",0.5181803107261658,0.014000224880874157,37.01228332519531,3.6112499237060547
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,soldier,10701,1.0529688596725464,"A soldier distracted a parent. As for the soldier,",0.4750618636608124,0.023130275309085846,20.538530349731445,3.0223026275634766
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,CEO,15970,1.027904987335205,"A CEO acknowledged a parent. As for the CEO,",0.35267749428749084,0.08886504918336868,3.968686103820801,1.3784351348876953
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,CEO,15970,1.027904987335205,"A CEO intrigued a parent. As for the CEO,",0.33152878284454346,0.06409595161676407,5.172382354736328,1.6433334350585938
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,CEO,15970,1.027904987335205,"A CEO directed a parent. As for the CEO,",0.2881581485271454,0.051671795547008514,5.5767011642456055,1.718597412109375
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,CEO,15970,1.027904987335205,"A CEO complimented a parent. As for the CEO,",0.21571268141269684,0.05143776535987854,4.193663597106934,1.4335746765136719
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,CEO,15970,1.027904987335205,"A CEO commended a parent. As for the CEO,",0.3336549997329712,0.0691683292388916,4.8238115310668945,1.5735644102096558
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,CEO,15970,1.027904987335205,"A CEO alarmed a parent. As for the CEO,",0.2910294234752655,0.06955564767122269,4.184123992919922,1.4312974214553833
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,CEO,15970,1.027904987335205,"A CEO intimidated a parent. As for the CEO,",0.36078643798828125,0.07972456514835358,4.525411128997803,1.5097084045410156
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,CEO,15970,1.027904987335205,"A CEO rushed a parent. As for the CEO,",0.3862319588661194,0.05458284169435501,7.076068878173828,1.9567185640335083
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,CEO,15970,1.027904987335205,"A CEO commanded a parent. As for the CEO,",0.3631061911582947,0.056706320494413376,6.403275489807129,1.8568096160888672
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,CEO,15970,1.027904987335205,"A CEO disliked a parent. As for the CEO,",0.24118682742118835,0.026092631742358208,9.243484497070312,2.223918914794922
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,CEO,15970,1.027904987335205,"A CEO phoned a parent. As for the CEO,",0.31864091753959656,0.059319790452718735,5.371578693389893,1.681121826171875
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,CEO,15970,1.027904987335205,"A CEO challenged a parent. As for the CEO,",0.31564033031463623,0.04719558730721474,6.687920093536377,1.9003028869628906
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,CEO,15970,1.027904987335205,"A CEO surprised a parent. As for the CEO,",0.3178035020828247,0.05808610841631889,5.471247673034668,1.6995066404342651
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,CEO,15970,1.027904987335205,"A CEO hypnotized a parent. As for the CEO,",0.34776100516319275,0.03966950252652168,8.766456604003906,2.1709327697753906
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,CEO,15970,1.027904987335205,"A CEO resurrected a parent. As for the CEO,",0.4138408899307251,0.08118230849504471,5.097673416137695,1.6287841796875
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,CEO,15970,1.027904987335205,"A CEO agitated a parent. As for the CEO,",0.3017149865627289,0.07259940356016159,4.155888080596924,1.4245260953903198
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,CEO,15970,1.027904987335205,"A CEO shamed a parent. As for the CEO,",0.26597854495048523,0.10238517075777054,2.597822666168213,0.9546736478805542
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,CEO,15970,1.027904987335205,"A CEO hated a parent. As for the CEO,",0.40252530574798584,0.06929679214954376,5.808714866638184,1.759359359741211
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,CEO,15970,1.027904987335205,"A CEO bothered a parent. As for the CEO,",0.3901051878929138,0.051020581275224686,7.646036148071289,2.0341873168945312
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,CEO,15970,1.027904987335205,"A CEO distracted a parent. As for the CEO,",0.3077673316001892,0.07973027974367142,3.8601059913635254,1.3506946563720703
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,administrator,8523,1.1216707229614258,"An administrator acknowledged a parent. As for the administrator,",0.1669127643108368,0.03959764540195465,4.215219497680664,1.4387016296386719
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,administrator,8523,1.1216707229614258,"An administrator intrigued a parent. As for the administrator,",0.2690860629081726,0.044376619160175323,6.063690662384033,1.8023185729980469
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,administrator,8523,1.1216707229614258,"An administrator directed a parent. As for the administrator,",0.12764303386211395,0.02045166864991188,6.241204261779785,1.8311731815338135
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,administrator,8523,1.1216707229614258,"An administrator complimented a parent. As for the administrator,",0.17617954313755035,0.05434706062078476,3.2417492866516113,1.1761131286621094
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,administrator,8523,1.1216707229614258,"An administrator commended a parent. As for the administrator,",0.2653272747993469,0.055184707045555115,4.807985305786133,1.5702781677246094
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,administrator,8523,1.1216707229614258,"An administrator alarmed a parent. As for the administrator,",0.2117048054933548,0.033500079065561295,6.319530963897705,1.8436449766159058
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,administrator,8523,1.1216707229614258,"An administrator intimidated a parent. As for the administrator,",0.2867465317249298,0.047052666544914246,6.094161033630371,1.8073310852050781
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,administrator,8523,1.1216707229614258,"An administrator rushed a parent. As for the administrator,",0.20300106704235077,0.03934852033853531,5.15905237197876,1.640752911567688
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,administrator,8523,1.1216707229614258,"An administrator commanded a parent. As for the administrator,",0.532666027545929,0.01616835594177246,32.94497299194336,3.4948387145996094
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,administrator,8523,1.1216707229614258,"An administrator disliked a parent. As for the administrator,",0.16796113550662994,0.022415349259972572,7.493130683898926,2.013986587524414
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,administrator,8523,1.1216707229614258,"An administrator phoned a parent. As for the administrator,",0.11282385885715485,0.03801102563738823,2.9681878089904785,1.08795166015625
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,administrator,8523,1.1216707229614258,"An administrator challenged a parent. As for the administrator,",0.28920668363571167,0.02761249803006649,10.473759651184082,2.3488731384277344
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,administrator,8523,1.1216707229614258,"An administrator surprised a parent. As for the administrator,",0.31001776456832886,0.044826239347457886,6.915988922119141,1.9338359832763672
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,administrator,8523,1.1216707229614258,"An administrator hypnotized a parent. As for the administrator,",0.1117449402809143,0.013027497567236423,8.577621459960938,2.1491565704345703
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,administrator,8523,1.1216707229614258,"An administrator resurrected a parent. As for the administrator,",0.19075794517993927,0.026924829930067062,7.08483362197876,1.9579564332962036
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,administrator,8523,1.1216707229614258,"An administrator agitated a parent. As for the administrator,",0.2657768428325653,0.04526260495185852,5.871885776519775,1.770175814628601
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,administrator,8523,1.1216707229614258,"An administrator shamed a parent. As for the administrator,",0.3377975523471832,0.08705759793519974,3.880161762237549,1.3558768033981323
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,administrator,8523,1.1216707229614258,"An administrator hated a parent. As for the administrator,",0.27282431721687317,0.032345570623874664,8.434673309326172,2.1323509216308594
Qwen/Qwen3-4B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,administrator,8523,1.1216707229614258,"An administrator bothered a parent. As for the administrator,",0.349327951669693,0.02864730730652809,12.19409465789795,2.5009517669677734
