model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,colonel,4215,0.9726361036300659,"A colonel acknowledged a parent. As for the colonel,",0.4674506187438965,0.02274073101580143,20.555654525756836,3.0231361389160156
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,colonel,4215,0.9726361036300659,"A colonel intrigued a parent. As for the colonel,",0.4971374571323395,0.029731430113315582,16.72093963623047,2.816661834716797
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,colonel,4215,0.9726361036300659,"A colonel directed a parent. As for the colonel,",0.4569305181503296,0.02112734317779541,21.62744903564453,3.0739634037017822
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,colonel,4215,0.9726361036300659,"A colonel complimented a parent. As for the colonel,",0.4339866638183594,0.019231675192713737,22.56624412536621,3.116455078125
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,colonel,4215,0.9726361036300659,"A colonel commended a parent. As for the colonel,",0.44607779383659363,0.027535296976566315,16.20021629333496,2.785024642944336
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,colonel,4215,0.9726361036300659,"A colonel alarmed a parent. As for the colonel,",0.48259103298187256,0.028808405622839928,16.75174331665039,2.818502426147461
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,colonel,4215,0.9726361036300659,"A colonel intimidated a parent. As for the colonel,",0.43768054246902466,0.02252078615128994,19.43451499938965,2.967050552368164
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,colonel,4215,0.9726361036300659,"A colonel rushed a parent. As for the colonel,",0.4301503002643585,0.024392947554588318,17.634206771850586,2.869840621948242
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,colonel,4215,0.9726361036300659,"A colonel commanded a parent. As for the colonel,",0.41614121198654175,0.01893678866326809,21.975278854370117,3.0899181365966797
google/gemma-3-4b-pt,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,colonel,4215,0.9726361036300659,"A colonel disliked a parent. As for the colonel,",0.43219518661499023,0.01791875809431076,24.119705200195312,3.1830291748046875
