,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.00967335374579936,0.001189842191123218,-0.0001573798831922127,0.0008517554488359234,-0.0005353939105033755,0.00017404114623318918,0.000331025941363453,0.0001679002047383962,-5.3888271106089485e-05,7.163257290621819e-05,-3.286913250347726e-06,-4.227630901761926e-05,-0.0002246846019126839,-0.0003564357101951727,-0.00013268561094120074
C(profession)[T.carpenter],0.001189842191123218,0.0043010619028048275,0.0005885947701629074,-0.0015293920032379295,0.0013819756820812352,-0.00010699613273553414,-0.00043647792685112027,-9.410744235500239e-05,0.00037138518625985016,0.00010794035486203044,0.0002651823775159286,0.0003470138444480314,0.0007298548167421999,0.0010063758103823074,0.00033377914007922863
C(profession)[T.cashier],-0.0001573798831922127,0.0005885947701629074,0.00936717032756966,0.00030289464722265135,-0.0006698898978846261,-0.00017237500931246752,-6.228420943607593e-05,-0.0001766815484253513,-0.0003322180810526441,-0.00024419242157869666,-0.0002967321987597233,-0.00032407480709325495,-0.000451994678898083,-0.0005443895180544395,-0.00011078278429161621
C(profession)[T.ceo],0.0008517554488359234,-0.0015293920032379295,0.00030289464722265135,0.007793887566411647,0.0005472928547268995,-0.00010139552980231929,-0.000244938215184345,-9.578041764360305e-05,0.00010701701496171411,-7.755877574974381e-06,6.074849076842238e-05,9.639934833349323e-05,0.0002631885980542773,0.00038365827710943825,0.0001463077162237738
C(profession)[T.cleaner],-0.0005353939105033755,0.0013819756820812352,-0.0006698898978846261,0.0005472928547268995,0.007772426586874731,-0.00018769239132319205,-7.839831008520354e-05,-0.0001919677643441667,-0.00034637869106633984,-0.00025899006650906476,-0.00031114961736974944,-0.0003382943493532816,-0.00046528847489948547,-0.0005570146597224193,-0.00011094939564018593
C(profession)[T.cook],0.00017404114623318918,-0.00010699613273553414,-0.00017237500931246752,-0.00010139552980231929,-0.00018769239132319205,0.009973874065419561,-0.00014401445958986652,-0.00015178335990909605,-0.00016234608653042834,-0.00015636812777713955,-0.00015993618535008633,-0.00016179306419412647,-0.00017048030064292075,-0.0001767549771493504,-6.96339699732505e-06
C(profession)[T.designer],0.000331025941363453,-0.00043647792685112027,-6.228420943607593e-05,-0.000244938215184345,-7.839831008520354e-05,-0.00014401445958986652,0.009878869742018206,-0.00013904505029511968,-0.0001209785828259771,-0.00013120327207734143,-0.000125100473209186,-0.00012192447117509123,-0.00010706583852133111,-9.633364379011898e-05,1.3770186544356258e-05
C(profession)[T.driver],0.0001679002047383962,-9.410744235500239e-05,-0.0001766815484253513,-9.578041764360305e-05,-0.0001919677643441667,-0.00015178335990909605,-0.00013904505029511968,0.009979143324495628,-0.0001604290311043354,-0.000152538987836374,-0.00015724830916081825,-0.00015969912139084442,-0.00017116502041922575,-0.000179446688322003,-9.382284348992595e-06
C(profession)[T.lawyer],-5.3888271106089485e-05,0.00037138518625985016,-0.0003322180810526441,0.00010701701496171411,-0.00034637869106633984,-0.00016234608653042834,-0.0001209785828259771,-0.0001604290311043354,0.009755667569693113,-0.00017765307925784017,-0.00019524255853402983,-0.00020439642762988777,-0.0002472219601097118,-0.0002781542783602264,-3.70341681529914e-05
C(profession)[T.manager],7.163257290621819e-05,0.00010794035486203044,-0.00024419242157869666,-7.755877574974381e-06,-0.00025899006650906476,-0.00015636812777713955,-0.00013120327207734143,-0.000152538987836374,-0.00017765307925784017,0.009938751244419081,-0.000166749650755755,-0.0001716048845526622,-0.00019431964816766663,-0.00021072622285378507,-1.93467377536107e-05
C(profession)[T.receptionist],-3.286913250347726e-06,0.0002651823775159286,-0.0002967321987597233,6.074849076842238e-05,-0.00031114961736974944,-0.00015993618535008633,-0.000125100473209186,-0.00015724830916081825,-0.00019524255853402983,-0.000166749650755755,0.009855651429933299,-0.00018051583750437208,-0.00021174108046916127,-0.00023429466233745058,-2.6890920500464682e-05
C(profession)[T.salesperson],-4.227630901761926e-05,0.0003470138444480314,-0.00032407480709325495,9.639934833349323e-05,-0.0003382943493532816,-0.00016179306419412647,-0.00012192447117509123,-0.00015969912139084442,-0.00020439642762988777,-0.0001716048845526622,-0.00018051583750437208,0.009800903994444977,-0.00021162493462631313,-0.00023537902089728504,-2.8429235340195003e-05
C(profession)[T.secretary],-0.0002246846019126839,0.0007298548167421999,-0.000451994678898083,0.0002631885980542773,-0.00046528847489948547,-0.00017048030064292075,-0.00010706583852133111,-0.00017116502041922575,-0.0002472219601097118,-0.00019431964816766663,-0.00021174108046916127,-0.00021162493462631313,0.009385267078363832,-0.0002532468676814866,-3.621056825851529e-05
C(profession)[T.teacher],-0.0003564357101951727,0.0010063758103823074,-0.0005443895180544395,0.00038365827710943825,-0.0005570146597224193,-0.0001767549771493504,-9.633364379011898e-05,-0.000179446688322003,-0.0002781542783602264,-0.00021072622285378507,-0.00023429466233745058,-0.00023537902089728504,-0.0002532468676814866,0.00902305500698279,-1.855984472093021e-05
C(syntactic_role)[T.subject],-0.00013268561094120074,0.00033377914007922863,-0.00011078278429161621,0.0001463077162237738,-0.00011094939564018593,-6.96339699732505e-06,1.3770186544356258e-05,-9.382284348992595e-06,-3.70341681529914e-05,-1.93467377536107e-05,-2.6890920500464682e-05,-2.8429235340195003e-05,-3.621056825851529e-05,-1.855984472093021e-05,0.01045961745196346
