,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
accountant,0.7359147209665607,0.010975271973746294,-0.11196520742113997,0.09307111183816698,0.04540449259390792
carpenter,2.7752643670157884,0.12909955531176118,-0.17314099675387493,0.29594318518785373,0.04938337547100079
cashier,-0.7826615602654864,0.03650565856314235,-0.007895672128178191,-0.1100946549493336,-0.08196064640217013
ceo,0.8449432279215632,-0.01819588180983499,-0.0957209094256873,0.09231744668482068,0.1288719880677432
cleaner,-0.7197459528698497,-0.05050917175463617,0.3355011495088067,-0.15940373523791787,0.15139965443699943
cook,-0.061618916840188234,0.06556002535277101,0.34249441174378104,-0.031200269447060117,-0.012680857951213587
designer,0.31945130716987846,0.011607180868872176,-0.013975463446637458,0.04668043356353461,0.022337683032025345
driver,1.2410079458150314,0.008206600507610469,-0.2507997834916192,0.11213895585086038,0.0600716618915191
lawyer,1.1500871961569765,0.05167068669935332,0.02853933807022449,0.12344110888822027,0.06896861270504269
manager,0.5836905832184401,0.014558399902947954,-0.20917628306999747,0.05981889725074258,-0.015820773805468376
receptionist,-1.479741011394274,-0.023207872055658968,0.08585674157506742,-0.16213129745854074,-0.11718838456232268
salesperson,0.49919426529919475,0.0028804106136204716,-0.10418151316833164,0.061145739747933074,0.02429808947314639
secretary,-1.6087306938878947,0.02496072994034466,0.006181185939464202,-0.05312242528711411,-0.32710342229017786
teacher,-0.7320624960738934,-0.03374455714704667,0.03162264001384555,-0.05524869461370552,-0.05893854040109474
