predictor,unique_r2,relative_r2
profession_embedding_4,0.1927349207989224,0.4132502038787865
profession_embedding_6,0.1305926085756084,0.280008531382002
lex_emb_norm,0.03719359234290631,0.07974818239983651
profession_embedding_1,0.02450442955794352,0.0525408704804373
profession_embedding_5,0.016713018910117117,0.03583501341327518
profession_embedding_10,0.015207190071908294,0.032606309077720066
log_frequency,0.013812772187724476,0.029616485165465077
C(tense),0.011099081959805912,0.023797959724913532
C(syntactic_role),0.008250710280471751,0.017690658711022825
profession_embedding_9,0.004825703680577442,0.010346973042512534
profession_embedding_8,0.004790271132846358,0.010271000782202262
"C(valence, Treatment(reference='-val'))",0.00329348867798418,0.007061693137951818
profession_embedding_7,0.0031416547431533104,0.006736140278799549
profession_embedding_3,0.00010100005865532058,0.00021655803036661734
C(semantic_role),6.739431996416467e-05,0.00014450270013351385
"C(dominance, Treatment(reference='-dom'))",6.012570760693947e-05,0.00012891779457468698
