predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.4063219948491241,0.0003160623615837536,0.8556259552015434,500,0,0.0,0.4748827362926533
lex_emb_norm,0.04004295613230864,0.0003126661802123701,0.08432177687679004,500,0,0.0,0.4748827362926533
C(tense),0.011099081959806032,6.818048340982961e-18,0.023372258268336086,500,0,0.0,0.4748827362926533
C(syntactic_role),0.008250710280472022,7.611477993196848e-18,0.01737420556679787,500,0,0.0,0.4748827362926533
log_frequency,0.0057469843653843436,0.0002467291407051286,0.01210190206165482,500,0,0.0,0.4748827362926533
"C(valence, Treatment(reference='-val'))",0.0032934886779843104,7.965075303864605e-18,0.006935372516794653,500,0,0.0,0.4748827362926533
C(semantic_role),6.739431996418022e-05,8.907888362475176e-18,0.00014191781425940803,500,0,0.0,0.4748827362926533
"C(dominance, Treatment(reference='-dom'))",6.012570760711244e-05,8.005679080618182e-18,0.00012661169381836428,500,0,0.0,0.4748827362926533
