,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
agent,-0.011180678065595034,-0.05026376605101432,-0.0463877338179814,0.012377216042328052,0.04032490547386306,-0.0243782656694622,-0.003031801855284028,0.019951404050613884,-0.02211937931512917,0.0060475215198428295,0.024271287599180423,0.00939587469747226,-0.0014579116979231298,0.04247221753014335,-0.0030053228569513427
patient,0.011180678065448346,0.050263766050965414,0.04638773381797652,-0.012377216042309094,-0.04032490547387165,0.02437826566949717,0.0030318018552582347,-0.01995140405055304,0.022119379315099254,-0.006047521519861864,-0.024271287599177956,-0.009395874697446358,0.0014579116979084009,-0.04247221753017763,0.0030053228570518908
