predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.6974154965706001,0.0007539055369912353,0.9424058289621889,500,0,0.0,0.7400373333202098
C(syntactic_role),0.012958592785418088,7.113320077722682e-18,0.017510728448359214,500,0,0.0,0.7400373333202098
log_frequency,0.012879048816819998,0.0004918745342396863,0.017403242021639075,500,0,0.0,0.7400373333202098
lex_emb_norm,0.00968423322443811,0.000441764641167734,0.0130861414531472,500,0,0.0,0.7400373333202098
C(tense),0.0034350113818988636,6.2324432846421666e-18,0.004641673098419961,500,0,0.0,0.7400373333202098
C(semantic_role),0.0020073104622911936,6.056204990027854e-18,0.002712444861781915,500,0,0.0,0.7400373333202098
"C(valence, Treatment(reference='-val'))",0.0015795509985048913,6.055876438978112e-18,0.0021344206939103555,500,0,0.0,0.7400373333202098
"C(dominance, Treatment(reference='-dom'))",7.808908024018368e-05,6.169132130906508e-18,0.00010552046055546092,500,0,0.0,0.7400373333202098
