predictor,unique_r2,relative_r2
profession_embedding_2,0.17034348030728752,0.5381429495575195
profession_embedding_9,0.040625161049195335,0.1283415364874868
log_frequency,0.024909078270800245,0.07869185734156972
lex_emb_norm,0.020307028345561196,0.06415322800094826
profession_embedding_8,0.017623130987097224,0.05567435673338942
C(syntactic_role),0.012958592785417888,0.04093831669447954
profession_embedding_4,0.011106681666602003,0.03508782620314894
profession_embedding_10,0.005893380099712853,0.018618152828637394
profession_embedding_3,0.003919481167547145,0.012382282858340397
C(tense),0.0034350113818987227,0.010851763469221237
C(semantic_role),0.0020073104622911897,0.006341422465399961
"C(valence, Treatment(reference='-val'))",0.0015795509985049305,0.004990060269865246
profession_embedding_6,0.0007753665608524196,0.002449509938934482
profession_embedding_5,0.0003388408869354764,0.0010704538500517081
profession_embedding_7,0.0003224340344768484,0.0010186219163662285
profession_embedding_1,0.0003168449845459831,0.0010009651923777647
"C(dominance, Treatment(reference='-dom'))",7.808908024020678e-05,0.00024669619226337294
