,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
agent,-0.011134875648284076,-0.050166398524751306,-0.0463198605854041,0.012302388923143644,0.040183977584244295,-0.02438013857981126,-0.003074767150288411,0.01986584643340577,-0.022126814086225854,0.005988828780689294,0.024177986388680243,0.00933205988667323,-0.0015028919326994295,0.0423336656870001,-0.003008476647900498
patient,0.011134875648614278,0.05016639852480155,0.04631986058542321,-0.012302388923085338,-0.04018397758421123,0.024380138579858397,0.003074767150280938,-0.019865846433410807,0.022126814086355646,-0.00598882878062782,-0.024177986388652983,-0.00933205988671229,0.0015028919327254586,-0.04233366568703216,0.003008476648112614
