term,coef,std_err,t,p_value,ci_low,ci_high
Intercept,34.14215343123267,0.5088120409026905,67.10170099485185,0.0,33.14482130490037,35.139485557564974
C(tense)[T.past perfect],0.07144887536315592,0.13928881016583378,0.512954883296732,0.6079902820776832,-0.20157376177910225,0.3444715125054141
C(tense)[T.present continuous],0.24947238454902282,0.1392888101658347,1.7910439772728735,0.07330598632947537,-0.023550252593237175,0.5224950216912828
C(tense)[T.present perfect],0.05072367880521556,0.1392888101658346,0.3641619075130652,0.7157421395818305,-0.22229895833704427,0.3237463159474754
C(tense)[T.simple future],0.1408807503792281,0.13928881016583472,1.0114290603207683,0.3118271033238898,-0.13214188676303196,0.41390338752148814
C(tense)[T.simple past],-0.05812803582798603,0.13928881016583516,-0.41732021228969984,0.6764500583217231,-0.3311506729702469,0.21489460131427485
C(semantic_role)[T.patient],0.16730857983839031,0.07156703334031743,2.3377883926360363,0.019411039690656377,0.027028681174899455,0.3075884785018812
C(syntactic_role)[T.subject],0.03618550034486806,0.08451455001650249,0.42815704914482067,0.6685428075431925,-0.1294730711866498,0.20184407187638592
C(valence)[T.-val],0.005725992083289687,0.08903958045361254,0.06430839020263342,0.9487255125070754,-0.16880217738375433,0.18025416155033372
C(dominance)[T.-dom],0.03438586332683678,0.08113422789438561,0.4238145135441197,0.6717070470969385,-0.12464687473627915,0.1934186013899527
C(tense)[T.past perfect]:C(syntactic_role)[T.subject],0.008520317077609585,0.0662024774812237,0.12870087951053058,0.8975960300821528,-0.12124441395681651,0.13828504811203568
C(tense)[T.present continuous]:C(syntactic_role)[T.subject],-0.04037857055661435,0.06620247748122385,-0.6099253697577466,0.5419202987207113,-0.17014330159104074,0.08938616047781206
C(tense)[T.present perfect]:C(syntactic_role)[T.subject],0.05762329101562543,0.06620247748122407,0.8704098880886775,0.3840900926015553,-0.07214144001880138,0.18738802205005226
