predictor,unique_r2,relative_r2
profession_embedding_9,0.13586393759710047,0.4267515017488763
profession_embedding_5,0.048579047162169875,0.15258781466692833
profession_embedding_10,0.04686515959057569,0.1472044575528757
profession_embedding_6,0.020326771874949356,0.0638468204054656
profession_embedding_8,0.017983805405020314,0.056487513165640546
profession_embedding_3,0.014270105015335321,0.04482270169047776
lex_emb_norm,0.01199901297677175,0.037689153559839705
C(syntactic_role),0.009528695287894906,0.029929833447601882
C(tense),0.009486132571238093,0.029796143054308034
log_frequency,0.00161270844996797,0.005065551352911926
profession_embedding_2,0.0008729391761669314,0.002741920416508046
profession_embedding_7,0.0007650818720509323,0.0024031383429118642
"C(dominance, Treatment(reference='-dom'))",0.00011345942275353682,0.00035637844673114933
"C(valence, Treatment(reference='-val'))",6.739584365345053e-05,0.00021169177045370937
profession_embedding_1,3.3549719463565886e-05,0.00010538037846943573
