predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.5101982015210264,7.761852717103787e-06,0.9563975687779541,500,0,0.0,0.5334582794610581
C(tense),0.01851378877474137,1.2948959499208514e-17,0.03470522342149319,500,0,0.0,0.5334582794610581
lex_emb_norm,0.0031318953009786643,7.7618527171016e-06,0.005870928283544036,500,0,0.0,0.5334582794610581
C(syntactic_role),0.0008773891569089809,9.647513897380836e-18,0.0016447193542396402,500,0,0.0,0.5334582794610581
"C(dominance, Treatment(reference='-dom'))",0.0006309852672685033,1.1904815532681852e-17,0.0011828202721044553,500,0,0.0,0.5334582794610581
C(semantic_role),5.928419825331677e-05,1.3872679396964802e-17,0.00011113183642629069,500,0,0.0,0.5334582794610581
"C(valence, Treatment(reference='-val'))",4.6735241880380585e-05,1.5400057889051753e-17,8.76080542373365e-05,500,0,0.0,0.5334582794610581
