predictor,unique_r2,relative_r2
profession_embedding_4,0.18958856878897046,0.3623542847646324
profession_embedding_6,0.14046273453102565,0.268461722308414
profession_embedding_1,0.04829512006211156,0.09230484622312611
log_frequency,0.03988970028517169,0.07623984878749626
profession_embedding_2,0.03464013452700965,0.06620652949100936
profession_embedding_10,0.03013567426191932,0.057597305379906365
C(tense),0.018513788774741413,0.03538478470831297
profession_embedding_5,0.01551467220409597,0.029652673606764275
profession_embedding_3,0.002897755098979493,0.005538382313980877
profession_embedding_7,0.0015370909723585457,0.0029377905190429215
C(syntactic_role),0.0008773891569091585,0.001676924523682346
"C(dominance, Treatment(reference='-dom'))",0.000630985267268569,0.0012059810181521036
profession_embedding_8,0.00012199165097426246,0.00023315855865360156
C(semantic_role),5.9284198253517495e-05,0.00011330790349448397
"C(valence, Treatment(reference='-val'))",4.6735241880702105e-05,8.932350327426018e-05
lex_emb_norm,1.6410008856215796e-06,3.1363900577223446e-06
