,Group,C(tense)[T.past perfect],C(tense)[T.present continuous],C(tense)[T.present perfect],C(tense)[T.simple future],C(tense)[T.simple past],C(semantic_role)[T.patient],C(syntactic_role)[T.subject],"C(valence, Treatment(reference='-val'))[T.+val]","C(dominance, Treatment(reference='-dom'))[T.+dom]"
farmer,2.02578979056175,-0.04611305642958541,-0.1316130294021267,-0.03234995598518253,0.13603522530040468,-0.014730090165929223,0.09648993781859737,-0.17026656423014694,-0.13549437625522065,-0.02369861115778499
farmhand,0.9613676579125352,-0.0740622858799612,0.0863234309240426,0.06169626971843154,0.19347515315192582,-0.02727857880642983,0.11521516696465578,0.033946535229926855,0.005173130892356881,-0.03881550323328927
fisherman,2.877921049866941,-0.11233329876614354,-0.10988963207374458,-0.03353019691897577,0.012940488412765537,-0.0462677825150606,0.2154602108521359,-0.14522354293274375,-0.054619186380678975,-0.04281292150929088
hairdresser,-0.45152062297364565,0.07201771747473046,-0.06651596397573316,-0.03443691361283624,-0.13329050638607734,0.03075496153607553,-0.07104680010416475,-0.4185878110197371,-0.036300994351019675,0.01646632860156546
hawker,0.6259965390144604,-0.01706722028065974,0.20436820610349787,0.21459351340636545,0.4695407584963138,0.03419649045277964,-0.02936242269613011,-0.4086640305911871,-0.05176049108638636,-0.0617449940329994
housekeeper,-3.199334846071098,-0.03776006898581928,0.16253542225171377,-0.016917331220527042,0.03874068784407124,-0.05530993323271537,-0.000662624791998339,0.13380031415758986,0.1740109607904192,0.10481156605358846
manager,-0.5764908150411798,-0.039884196865378904,0.2593981728557954,0.15623549226651695,0.18759167495858625,-0.0032640768198481038,-0.00727490938447794,0.10257027173252634,0.11222769465803122,-0.0371126134455329
midwife,-4.1888555099188425,-0.10134475969008772,0.17581073975135555,-0.09970935664835787,-0.023454001389052112,-0.058936087732053055,-0.05904106019911387,0.6064268293152932,0.34926224016180246,-0.016560291085717136
molder,-0.3939177612613415,0.014024738932473663,0.14848799808080915,0.12666318028929074,0.16669662952890227,0.011305906691497548,-0.021313215930947586,0.45072314485135745,0.022012547573752032,0.020495146058374873
nurse,-2.6989844699121037,-0.011243753787009352,0.11484712190816881,-0.030622598551638132,-0.05295230946977689,-0.016064125581938805,-0.08393239739860504,-0.23460338114536053,0.16464153386236624,0.0173912496962442
paralegal,-0.8674666337825963,0.045730579134975476,0.14315271672121443,0.1391037930533889,0.20728792724139602,0.036615493918094814,-0.04054569433201061,-0.0024007273687098873,0.0011376141539691242,0.058776434252623244
programmer,-0.03971088926517696,-0.06399090953533575,0.10117198099676089,0.019234341227498106,0.08546715259054792,-0.03249651904768699,-0.01745196431409636,0.27461885642497463,0.0655280112593585,-0.08954515991437664
salesperson,-0.22100936845358787,-0.003949455360428223,0.14327660622765248,0.12306736984663195,0.17801685360596864,0.020527625389431713,-0.028747993403771446,0.023600558685329814,0.04232194866071481,-0.033216772563053
scientist,-0.05146830507287192,0.02226379622503603,-0.010744670411523919,0.005859823975516383,-0.17489634139949553,-0.00975366425465575,-0.03149718043587263,0.08578038434799974,0.032292264212506715,-0.0054826900433167305
scrivener,-0.21373749902224476,0.08908686691862619,-0.2861730570437751,-0.19041400536817304,-0.36458801241171906,0.019760165596975493,-0.03375954427425728,-0.6899972040866067,-0.09639587014428115,0.07626098595245816
secretary,-2.141388371543469,0.08017330340087282,0.011277658458153043,-0.026631061528510254,-0.06252135381827295,0.013430810487111443,-0.10591450877638531,0.1078010170414346,-0.018484166790371265,0.17008588978301348
sergeant,0.9860238501183503,0.03987483634249754,-0.10803655617389593,-0.03554923275812198,-0.02635014734913743,0.030370336835042498,0.07499627998519856,0.08037377298041021,-0.07639448581511302,-0.012516517307579828
soldier,1.603290288054714,-0.011590236407585898,0.13067016796037792,0.19584069869955115,0.3556817552672477,0.04038809267169975,0.10717606880161024,0.218880485449399,-0.06743800390295039,0.015025919354282505
solicitor,0.5932984483016758,0.07984042334455893,-0.11785930705723607,-0.03664723895808369,-0.04106320774403274,0.0677284232940629,-0.017216503882019993,-0.29683546293959845,-0.10486702814132387,0.004583255120486823
teacher,-1.0443970434324714,0.023415267164354735,0.12473697364252503,0.09815963214554742,0.26362825924834854,0.030257319867850335,-0.06575825355075045,-0.03007396548593044,0.006881590799420885,0.004021873475723199
tradesperson,-0.8189424365972476,-0.004498406300899355,0.26205956650111384,0.20395897507655625,0.27324939124959746,0.006573143385439619,-0.06803243924147546,0.3386035274651463,0.06697697653107229,-0.005896810659352881
welder,1.0438783948037442,-0.019318621579194784,-0.1903073061935498,-0.14013005766805772,-0.30707207294730465,-0.03481506393423013,-0.003036660715554698,-0.13264467457501394,-0.020238404133638213,-0.06095105925376966
