,Group,C(tense)[T.past perfect],C(tense)[T.present continuous],C(tense)[T.present perfect],C(tense)[T.simple future],C(tense)[T.simple past],C(semantic_role)[T.patient],C(syntactic_role)[T.subject],"C(valence, Treatment(reference='-val'))[T.+val]","C(dominance, Treatment(reference='-dom'))[T.+dom]"
nurse,-3.621779573126436,-0.058932901630655864,0.3097536074099294,0.4081200406485692,0.4635894461468437,0.04181564570046123,-0.08003519986135571,0.3099833196677775,0.27829048780774573,0.17254852568462764
paralegal,-1.754180924834827,-0.03657502683616965,0.37913404630753017,0.4198964787859419,0.4884467938660933,0.06920600075745786,-0.04178778826744331,0.14013892218723847,0.13605717461869354,0.10328868965115806
programmer,1.5022681638205762,-0.22125484988296865,0.10175995277033667,-0.03817151577086375,-0.19388185166142213,-0.14058206622510291,0.07075247058799972,-0.07506361857945387,-0.018723939112580967,-0.23838556575759526
salesperson,-0.3436816544453903,-0.03893669352131613,0.17592147357504342,0.1718775095224712,0.3339500755203608,0.005090669988349304,-0.02838805185929838,-0.1814472287102066,0.04066733072768874,-0.015783271948009964
scientist,0.6144934276364289,-0.020544122098808862,-0.17020670406791366,-0.21536642027037595,-0.28734888018662996,-0.10643560306149108,-0.023033640795513816,-0.22596348408514488,0.03919471589533097,-0.14593689069675608
scrivener,0.6187430869687058,0.058923571242268574,-0.18947053863868893,-0.1847723051491007,-0.1620201315601994,0.0011716538281184227,-0.002140083158870404,-0.39375691423132186,-0.10067677075275938,0.04080529965138749
secretary,-2.688310366367708,0.10748038842003146,0.29725131699955654,0.44362657860026594,0.6634444106870667,0.1925478956229203,-0.032389230450244486,0.04286043321592103,0.08407745132493352,0.27263740464635366
sergeant,2.105215971560349,0.09905771254578155,-0.2504637483904889,-0.28938029420810174,-0.4403070582887728,0.008001192962178836,0.014330316840763406,-0.2658716935029432,-0.1906210595668155,-0.014244149551516077
soldier,2.1060747443077155,0.1277101485527066,-0.17140995270406456,-0.1812370930058984,-0.09916253097761701,0.06906937484688233,0.07301388280240809,0.037392880946541404,-0.22441870198557615,0.012593745295452236
solicitor,-0.10524702288886889,-0.01619149764203914,-0.05037865665172664,-0.06437794851780937,-0.052737684488430636,-0.05227398984353726,-0.051036115486777625,-0.06215777313268295,0.0611708215677878,0.017995008130958084
teacher,-2.2271837851491787,0.01323478008430426,0.21553150725569498,0.30383036786237083,0.45387901689652516,0.07733581471188905,-0.041256962841900655,0.0773817971786108,0.11870937036236659,0.08677466019294225
tradesperson,-0.07675062669070742,-0.051504011861622276,0.23565496403260963,0.22150678144182057,0.32690635271515206,0.03538041111730309,0.0002754679089025866,0.0902362773254301,0.0016205742670324375,0.09319085732358248
welder,1.0319233841359787,-0.050927185868751904,-0.12025789437259635,-0.18562891689071875,-0.38377151174802576,-0.08481393955367855,-0.009642702932846525,0.08269540032896253,-0.01972855821812372,-0.10954158780668946
