predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.4966083307676393,0.002241494833553443,0.8691246771261031,500,0,0.0,0.5713890582531296
log_frequency,0.037832536389493514,0.0016258161978046444,0.06621151707937224,500,0,0.0,0.5713890582531296
lex_emb_norm,0.025242814447764283,0.0011275902669661687,0.044177980105074975,500,0,0.0,0.5713890582531296
C(tense),0.010175422328429632,8.204322875360726e-18,0.01780822047859699,500,0,0.0,0.5713890582531296
"C(dominance, Treatment(reference='-dom'))",0.0007823765550959609,7.649834162209015e-18,0.0013692536526475842,500,0,0.0,0.5713890582531296
C(syntactic_role),0.0006009946280025977,6.957624072970185e-18,0.0010518133298526564,500,0,0.0,0.5713890582531296
"C(valence, Treatment(reference='-val'))",9.745231764230656e-05,7.115397632571901e-18,0.00017055334930675983,500,0,0.0,0.5713890582531296
C(semantic_role),4.913081906442418e-05,6.670202168336745e-18,8.5984879050062e-05,500,0,0.0,0.5713890582531296
