predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.7026449120115282,0.00032705294027334496,0.9668530730279076,500,0,0.0,0.7267339077808845
log_frequency,0.010030475289827213,0.00033838955170863714,0.013802129200845645,500,0,0.0,0.7267339077808845
lex_emb_norm,0.007134672967720925,0.0001730798089854211,0.009817448850717558,500,0,0.0,0.7267339077808845
C(tense),0.004197793765923776,1.0017969719743136e-17,0.005776245914741934,500,0,0.0,0.7267339077808845
C(syntactic_role),0.00235569662182684,7.429511226571768e-18,0.00324148439560233,500,0,0.0,0.7267339077808845
"C(valence, Treatment(reference='-val'))",0.0003703571240569825,9.659156447535811e-18,0.0005096186101841389,500,0,0.0,0.7267339077808845
