feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.0,False
C(tense)[T.present continuous],-0.07897604299806982,True
C(tense)[T.present perfect],-0.023607372425575035,True
C(tense)[T.simple future],0.059614515020134234,True
C(tense)[T.simple past],0.0,False
C(semantic_role)[T.patient],0.001721424183093081,True
C(syntactic_role)[T.subject],-0.11205282407352123,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.018479153165638366,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.02626488500040218,True
log_frequency,0.16594458514966257,True
lex_emb_norm,-0.39726099941901144,True
profession_embedding_1,-0.3392411432359612,True
profession_embedding_2,0.05398327800904663,True
profession_embedding_3,-0.20241449328675498,True
profession_embedding_4,-0.0,False
profession_embedding_5,-0.10506094060532352,True
profession_embedding_6,0.11860106331110609,True
profession_embedding_7,0.045868466812867464,True
profession_embedding_8,-0.21718611196634394,True
profession_embedding_9,0.656866010423161,True
profession_embedding_10,-0.19269270027860727,True
