predictor,unique_r2,relative_r2
profession_embedding_9,0.23103126929863416,0.5404798864439395
lex_emb_norm,0.07575665003417698,0.17722685648633668
profession_embedding_8,0.026507554496397745,0.0620123851096562
profession_embedding_3,0.022575934338201153,0.05281466212136216
profession_embedding_1,0.018741141848201304,0.043843460016022545
profession_embedding_10,0.016453579107423844,0.03849188291512966
C(tense),0.007850695952568154,0.018366099402177403
C(syntactic_role),0.007674459671214717,0.017953808175875552
profession_embedding_6,0.006715834524256059,0.015711178370207145
log_frequency,0.0062282219908725844,0.014570446349507904
profession_embedding_5,0.003742086450779336,0.00875432345639014
profession_embedding_2,0.0023663231565376197,0.0055358310362824915
profession_embedding_7,0.0008002204205348473,0.0018720541307407895
"C(dominance, Treatment(reference='-dom'))",0.0006083302529066303,0.001423141841403251
"C(valence, Treatment(reference='-val'))",0.0003591870180950085,0.0008402904045910254
C(semantic_role),4.432449210156619e-05,0.0001036937403775127
