predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.7214455572707681,0.00045746820929012624,0.9632597732166869,500,0,0.0,0.7489626135446203
log_frequency,0.010543124942006035,0.0003480235551969456,0.014076970934648549,500,0,0.0,0.7489626135446203
C(tense),0.010175422328429695,7.69646130396333e-18,0.01358602171111373,500,0,0.0,0.7489626135446203
lex_emb_norm,0.005268554683611003,0.0002100948008445553,0.007034469529362058,500,0,0.0,0.7489626135446203
"C(dominance, Treatment(reference='-dom'))",0.0007823765550959762,7.089578258885202e-18,0.0010446136308369487,500,0,0.0,0.7489626135446203
C(syntactic_role),0.0006009946280026157,6.619676477481577e-18,0.0008024360857724051,500,0,0.0,0.7489626135446203
"C(valence, Treatment(reference='-val'))",9.745231764233919e-05,7.099334092967567e-18,0.00013011639817523863,500,0,0.0,0.7489626135446203
C(semantic_role),4.91308190644395e-05,6.624980541917911e-18,6.559849340398681e-05,500,0,0.0,0.7489626135446203
