predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.4199674832232489,0.0006438834775129397,0.9333833726044969,500,0,0.0,0.44994103768034655
log_frequency,0.016682086845625013,0.0006757455542516183,0.037076162093657564,500,0,0.0,0.44994103768034655
lex_emb_norm,0.004966152377030317,7.595913666521495e-05,0.011037340364935642,500,0,0.0,0.44994103768034655
C(tense),0.0046743460040294,7.110811028506778e-18,0.010388796781302298,500,0,0.0,0.44994103768034655
"C(dominance, Treatment(reference='-dom'))",0.0015592697253792157,7.149787697961168e-18,0.0034654979092771133,500,0,0.0,0.44994103768034655
"C(valence, Treatment(reference='-val'))",0.001437087294189025,7.056835978767253e-18,0.0031939458147624685,500,0,0.0,0.44994103768034655
C(semantic_role),0.0006236061522625207,6.430633643120067e-18,0.001385973049885598,500,0,0.0,0.44994103768034655
C(syntactic_role),3.100605858479377e-05,6.52174659481263e-18,6.89113816882414e-05,500,0,0.0,0.44994103768034655
