feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.008924611655496973,True
C(tense)[T.present continuous],0.03831024320959797,True
C(tense)[T.present perfect],-0.045167175392646336,True
C(tense)[T.simple future],0.07776634153584217,True
C(tense)[T.simple past],0.0,False
C(semantic_role)[T.patient],-0.04660680057569192,True
C(syntactic_role)[T.subject],-0.007088482572730345,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.043936872883865635,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.022461873250446625,True
log_frequency,0.06349309589401372,True
lex_emb_norm,0.18767804035686006,True
profession_embedding_1,-0.003822228075967241,True
profession_embedding_2,-0.7307424492389448,True
profession_embedding_3,-0.03150905322806796,True
profession_embedding_4,0.16780545752134057,True
profession_embedding_5,0.12299641339409238,True
profession_embedding_6,0.11710905660854953,True
profession_embedding_7,0.10001562889867827,True
profession_embedding_8,-0.2760581001654852,True
profession_embedding_9,-0.4159042899932648,True
profession_embedding_10,-0.01343454196415782,True
