predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,full_r2
male_perc,0.34861089020126407,0.005485335818652556,0.64410463864505,500,0,0.5412333172054282
C(semantic_role),0.09785686137985262,0.005809512253430383,0.1808034691676427,500,0,0.5412333172054282
"C(valence, Treatment(reference='-val'))",0.09444004041511025,0.00575826004027444,0.17449044139177594,500,0,0.5412333172054282
"C(dominance, Treatment(reference='-dom'))",0.0003255252092045939,1.2442643487914756e-06,0.0006014507955374798,500,0,0.5412333172054282
