predictor,unique_r2,relative_r2
profession_embedding_4,0.08844208755594318,0.2379135244323024
profession_embedding_3,0.0632864139801893,0.17024353692674438
log_frequency,0.06134436971002055,0.16501934322341114
profession_embedding_9,0.05309890430833919,0.1428386395730392
profession_embedding_5,0.030245607243323702,0.08136215705336736
lex_emb_norm,0.012258390584334977,0.032975667901802085
profession_embedding_1,0.011778889522400138,0.03168578668386058
profession_embedding_7,0.01013269425611385,0.027257441214762423
profession_embedding_10,0.0084054909432969,0.022611180153777152
C(tense),0.007850695952568265,0.02111875459905305
C(syntactic_role),0.007674459671214717,0.02064467041596382
profession_embedding_8,0.006274801723486267,0.016879522345107572
profession_embedding_6,0.005135765568798245,0.013815459595048318
profession_embedding_2,0.004844390805226584,0.013031647285234692
"C(dominance, Treatment(reference='-dom'))",0.0006083302529062973,0.0016364380182250166
"C(valence, Treatment(reference='-val'))",0.0003591870180950085,0.0009662305783008417
