model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency,profession_embedding_1,profession_embedding_2,profession_embedding_3,profession_embedding_4,profession_embedding_5,profession_embedding_6,profession_embedding_7,profession_embedding_8,profession_embedding_9,profession_embedding_10
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,colonel,4215,-1.7696372828293891,"A colonel acknowledged a parent. As for the colonel,",0.6164941191673279,0.0139902746304869,44.0659065246582,3.785686492919922,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,colonel,4215,-1.7696372828293891,"A colonel intrigued a parent. As for the colonel,",0.6662947535514832,0.0107836900278925,61.78726577758789,4.123697280883789,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,colonel,4215,-1.7696372828293891,"A colonel directed a parent. As for the colonel,",0.5950551629066467,0.0163241233676671,36.4525032043457,3.596010208129883,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,colonel,4215,-1.7696372828293891,"A colonel complimented a parent. As for the colonel,",0.4540184736251831,0.0104652596637606,43.383392333984375,3.770076751708984,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,colonel,4215,-1.7696372828293891,"A colonel commended a parent. As for the colonel,",0.5457054972648621,0.0089807286858558,60.76405334472656,4.106998443603516,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,colonel,4215,-1.7696372828293891,"A colonel alarmed a parent. As for the colonel,",0.6554245352745056,0.0134868016466498,48.59747695922852,3.8835716247558594,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,colonel,4215,-1.7696372828293891,"A colonel intimidated a parent. As for the colonel,",0.6232845783233643,0.0122909527271986,50.71084213256836,3.9261398315429688,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,colonel,4215,-1.7696372828293891,"A colonel rushed a parent. As for the colonel,",0.622492790222168,0.0308629050850868,20.16961097717285,3.00417709350586,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,colonel,4215,-1.7696372828293891,"A colonel commanded a parent. As for the colonel,",0.580912172794342,0.0344077795743942,16.88316535949707,2.826317071914673,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,colonel,4215,-1.7696372828293891,"A colonel disliked a parent. As for the colonel,",0.3455597460269928,0.0054531949572265,63.368309020996094,4.148963928222656,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,colonel,4215,-1.7696372828293891,"A colonel phoned a parent. As for the colonel,",0.543481707572937,0.0096397707238793,56.37911224365234,4.032098770141602,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,colonel,4215,-1.7696372828293891,"A colonel challenged a parent. As for the colonel,",0.6987689733505249,0.0044024381786584,158.72317504882812,5.067161560058594,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,colonel,4215,-1.7696372828293891,"A colonel surprised a parent. As for the colonel,",0.5630325078964233,0.00700239604339,80.40569305419922,4.3870849609375,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,colonel,4215,-1.7696372828293891,"A colonel hypnotized a parent. As for the colonel,",0.5902365446090698,0.0166372675448656,35.47677230834961,3.568878173828125,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,colonel,4215,-1.7696372828293891,"A colonel resurrected a parent. As for the colonel,",0.5542830228805542,0.027591124176979,20.08917808532715,3.000181198120117,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,colonel,4215,-1.7696372828293891,"A colonel agitated a parent. As for the colonel,",0.6264671683311462,0.0180670749396085,34.674522399902344,3.546005249023437,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,colonel,4215,-1.7696372828293891,"A colonel shamed a parent. As for the colonel,",0.5819580554962158,0.013837032020092,42.058013916015625,3.739049911499024,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,colonel,4215,-1.7696372828293891,"A colonel hated a parent. As for the colonel,",0.4731019139289856,0.0073921540752053,64.00054931640625,4.158891677856445,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,colonel,4215,-1.7696372828293891,"A colonel bothered a parent. As for the colonel,",0.7517094016075134,0.0046837222762405,160.4940185546875,5.078256607055664,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,distract,colonel,4215,-1.7696372828293891,"A colonel distracted a parent. As for the colonel,",0.6231696009635925,0.0221651811152696,28.11479949951172,3.3362960815429688,0.48289800751821654,18.265704104412826,3.4837852534403835,1.6140828264881724,-5.317692492742881,-2.230514710274695,-0.1490030659556433,-0.8143315736684954,2.5505231754935163,5.424973987386751,3.832074393282852
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,acknowledge,sergeant,3253,-1.752041696300651,"A sergeant acknowledged a parent. As for the sergeant,",0.6142389178276062,0.0174990892410278,35.101192474365234,3.5582351684570312,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,intrigue,sergeant,3253,-1.752041696300651,"A sergeant intrigued a parent. As for the sergeant,",0.6335808038711548,0.018545676022768,34.16326141357422,3.5311508178710938,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,direct,sergeant,3253,-1.752041696300651,"A sergeant directed a parent. As for the sergeant,",0.5511549711227417,0.0205095317214727,26.87311363220215,3.291126251220703,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,compliment,sergeant,3253,-1.752041696300651,"A sergeant complimented a parent. As for the sergeant,",0.4471840858459472,0.0126670179888606,35.30302810668945,3.5639686584472656,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,+dom,commend,sergeant,3253,-1.752041696300651,"A sergeant commended a parent. As for the sergeant,",0.5063217282295227,0.0116001144051551,43.64799499511719,3.776157379150391,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,alarm,sergeant,3253,-1.752041696300651,"A sergeant alarmed a parent. As for the sergeant,",0.6169525980949402,0.0175516083836555,35.15077209472656,3.5596466064453125,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,intimidate,sergeant,3253,-1.752041696300651,"A sergeant intimidated a parent. As for the sergeant,",0.5542314052581787,0.0184226892888546,30.08417510986328,3.403999328613281,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,rush,sergeant,3253,-1.752041696300651,"A sergeant rushed a parent. As for the sergeant,",0.5956596732139587,0.0248621497303247,23.958494186401367,3.1763229370117188,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,command,sergeant,3253,-1.752041696300651,"A sergeant commanded a parent. As for the sergeant,",0.5994507074356079,0.0140519849956035,42.65950393676758,3.753250122070313,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,+dom,dislike,sergeant,3253,-1.752041696300651,"A sergeant disliked a parent. As for the sergeant,",0.3261849582195282,0.0065615689381957,49.71142959594727,3.9062349796295166,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,phone,sergeant,3253,-1.752041696300651,"A sergeant phoned a parent. As for the sergeant,",0.3529883623123169,0.0323478691279888,10.912260055541992,2.3898868560791016,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,challenge,sergeant,3253,-1.752041696300651,"A sergeant challenged a parent. As for the sergeant,",0.689583420753479,0.0092013087123632,74.94406127929688,4.316741943359375,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,surprise,sergeant,3253,-1.752041696300651,"A sergeant surprised a parent. As for the sergeant,",0.5241978764533997,0.0032537288498133,161.1068115234375,5.082067489624023,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,hypnotize,sergeant,3253,-1.752041696300651,"A sergeant hypnotized a parent. As for the sergeant,",0.3828014731407165,0.0073436396196484,52.1269416809082,3.953681945800781,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,+val,-dom,resurrect,sergeant,3253,-1.752041696300651,"A sergeant resurrected a parent. As for the sergeant,",0.5263137817382812,0.029229687526822,18.00613784790039,2.8907127380371094,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,agitate,sergeant,3253,-1.752041696300651,"A sergeant agitated a parent. As for the sergeant,",0.5952129364013672,0.0269041247665882,22.123483657836918,3.096639633178711,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,shame,sergeant,3253,-1.752041696300651,"A sergeant shamed a parent. As for the sergeant,",0.5767490267753601,0.0189030636101961,30.510875701904297,3.4180831909179688,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,hate,sergeant,3253,-1.752041696300651,"A sergeant hated a parent. As for the sergeant,",0.4874037206172943,0.0051515107043087,94.6137466430664,4.549802780151367,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
Qwen/Qwen3-8B-Base,"{det1} {person_1} {verb_ed} a parent. As for the {person_1},",simple past,subject,agent,-val,-dom,bother,sergeant,3253,-1.752041696300651,"A sergeant bothered a parent. As for the sergeant,",0.5925367474555969,0.0200419519096612,29.564821243286133,3.386585235595703,0.35494800967390006,15.793379893309394,4.74085691967355,-0.3460627159200668,-2.283724193372217,0.20352156579985173,-1.3189564841102694,0.6086670121906274,-1.9680539124769252,-2.9725050901567154,-0.0021643297006326855
