,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
Group,0.0008496839164324668,0.0012376582782986406,0.0001484561736584469,-1.4086306722220446e-05,-0.00024550102511432595,0.0002016268525140286,-0.0003255178079556501,-0.0001919129175073947,-0.0006975958798712751,0.00023670384023814092,-0.00014880487134301526,-0.00029963010597784575,-0.00046982136614650893,-0.00015232950304321612,-0.0010131379985070987
C(profession)[T.carpenter],0.0012376582782986406,0.0029029084901547775,0.0005379438862925089,0.0001387993006716226,-0.0004418091529693396,0.0006627295658519205,-0.0006591873385178474,-0.0003308496965784029,-0.0017175696263379764,0.0007607293114644293,-0.0002544523425671801,-0.000658626304368911,-0.0011322194932038238,-0.0002750182045682401,-0.0027948641439774343
C(profession)[T.cashier],0.0001484561736584469,0.0005379438862925089,0.00015456855983461592,4.0640532091145725e-05,-7.193565566345035e-05,0.00014179213832039218,-0.00011482603839772395,-5.152088420346806e-05,-0.00032864301971087924,0.00016107051283030573,-3.867313168744084e-05,-0.00011870789692462374,-0.0002136681450118112,-4.3228726830450725e-05,-0.0005520776453643677
C(profession)[T.ceo],-1.4086306722220446e-05,0.0001387993006716226,4.0640532091145725e-05,5.605818950866485e-05,-1.3054029055243033e-05,4.8355741929413434e-05,-2.797854997595588e-05,-9.878100053078479e-06,-0.00010497420684555096,5.536411391303243e-05,-9.543534514944282e-06,-3.6290419976149675e-05,-6.961318323079978e-05,-1.2286991894934934e-05,-0.00019329671250645938
C(profession)[T.cleaner],-0.00024550102511432595,-0.0004418091529693396,-7.193565566345035e-05,-1.3054029055243033e-05,0.00010806957941402873,-8.790116078358772e-05,0.00010049313873324968,5.2527412978040654e-05,0.00023026071089779555,-9.965037026094797e-05,3.6067982067387365e-05,8.893802225211096e-05,0.00014841777936819205,3.670780091160147e-05,0.00034944232099091526
C(profession)[T.cook],0.0002016268525140286,0.0006627295658519205,0.00014179213832039218,4.8355741929413434e-05,-8.790116078358772e-05,0.00021373174368163314,-0.00013909230282125042,-6.17208848287183e-05,-0.00039298018845701743,0.0001960286804313294,-4.4406975107425647e-05,-0.00014037396465621022,-0.00025341906720502747,-4.919985825549577e-05,-0.0006564711613021432
C(profession)[T.designer],-0.0003255178079556501,-0.0006591873385178474,-0.00011482603839772395,-2.797854997595588e-05,0.00010049313873324968,-0.00013909230282125042,0.00018825487268383533,8.049583158427314e-05,0.0003706565283248712,-0.00015802102818148628,5.889919517757913e-05,0.00014432695304790065,0.00024248658819263575,6.155957739128172e-05,0.0005770747361509821
C(profession)[T.driver],-0.0001919129175073947,-0.0003308496965784029,-5.152088420346806e-05,-9.878100053078479e-06,5.2527412978040654e-05,-6.17208848287183e-05,8.049583158427314e-05,8.581322332064935e-05,0.00018866427297111555,-6.9560307994806e-05,3.6603257619612046e-05,7.819865587016335e-05,0.00012556224257715347,3.763654899778177e-05,0.0002806187758503026
C(profession)[T.lawyer],-0.0006975958798712751,-0.0017175696263379764,-0.00032864301971087924,-0.00010497420684555096,0.00023026071089779555,-0.00039298018845701743,0.0003706565283248712,0.00018866427297111555,0.0010894420342416852,-0.00046335687326441494,0.00017294352534278625,0.0004286566436532847,0.0007327118871688963,0.0001901657041173708,0.0017986381134883034
C(profession)[T.manager],0.00023670384023814092,0.0007607293114644293,0.00016107051283030573,5.536411391303243e-05,-9.965037026094797e-05,0.0001960286804313294,-0.00015802102818148628,-6.9560307994806e-05,-0.00046335687326441494,0.0002692716000422106,-5.7698064456773193e-05,-0.00017222941738326975,-0.0003080432677769558,-6.438714087474899e-05,-0.0007929060587854615
C(profession)[T.receptionist],-0.00014880487134301526,-0.0002544523425671801,-3.867313168744084e-05,-9.543534514944282e-06,3.6067982067387365e-05,-4.4406975107425647e-05,5.889919517757913e-05,3.6603257619612046e-05,0.00017294352534278625,-5.7698064456773193e-05,8.205421991931568e-05,8.214560547783364e-05,0.0001290405494798064,4.545435978773078e-05,0.0002837662712555911
C(profession)[T.salesperson],-0.00029963010597784575,-0.000658626304368911,-0.00011870789692462374,-3.6290419976149675e-05,8.893802225211096e-05,-0.00014037396465621022,0.00014432695304790065,7.819865587016335e-05,0.0004286566436532847,-0.00017222941738326975,8.214560547783364e-05,0.00022533258586820244,0.0003092971873035691,9.182519985131111e-05,0.0007282572904112148
C(profession)[T.secretary],-0.00046982136614650893,-0.0011322194932038238,-0.0002136681450118112,-6.961318323079978e-05,0.00014841777936819205,-0.00025341906720502747,0.00024248658819263575,0.00012556224257715347,0.0007327118871688963,-0.0003080432677769558,0.0001290405494798064,0.0003092971873035691,0.0005672992478079184,0.00015086329932788268,0.001287969031322795
C(profession)[T.teacher],-0.00015232950304321612,-0.0002750182045682401,-4.3228726830450725e-05,-1.2286991894934934e-05,3.670780091160147e-05,-4.919985825549577e-05,6.155957739128172e-05,3.763654899778177e-05,0.0001901657041173708,-6.438714087474899e-05,4.545435978773078e-05,9.182519985131111e-05,0.00015086329932788268,9.773422243964839e-05,0.0003387133291613262
C(syntactic_role)[T.subject],-0.0010131379985070987,-0.0027948641439774343,-0.0005520776453643677,-0.00019329671250645938,0.00034944232099091526,-0.0006564711613021432,0.0005770747361509821,0.0002806187758503026,0.0017986381134883034,-0.0007929060587854615,0.0002837662712555911,0.0007282572904112148,0.001287969031322795,0.0003387133291613262,0.00362301814550094
