feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.005591321598656013,True
C(tense)[T.present continuous],0.03497693851635382,True
C(tense)[T.present perfect],-0.04516713422570285,True
C(tense)[T.simple future],0.0744330164324271,True
C(tense)[T.simple past],-0.0,False
C(semantic_role)[T.patient],-0.04460678618890523,True
C(syntactic_role)[T.subject],-0.005088468185943858,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.041936858497078865,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.020461858863660098,True
log_frequency,-0.34705115829966365,True
lex_emb_norm,0.06076435762572082,True
profession_embedding_1,0.37266680375117456,True
profession_embedding_2,-0.20155725752877907,True
profession_embedding_3,-0.4711365833392523,True
profession_embedding_4,-0.37737970977868834,True
profession_embedding_5,-0.26178209902610394,True
profession_embedding_6,0.11479143719787475,True
profession_embedding_7,0.20643258746058338,True
profession_embedding_8,-0.08443283859709524,True
profession_embedding_9,0.2593299343813341,True
profession_embedding_10,-0.11022913913497728,True
