predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.30636253607654224,0.001246269874028119,0.8250897721918504,500,0,0.0,0.3713081247664607
lex_emb_norm,0.031753252588428496,0.0012860535818121016,0.08551725769103527,500,0,0.0,0.3713081247664607
log_frequency,0.022951292876128206,0.0007814350810553082,0.06181198671740279,500,0,0.0,0.3713081247664607
C(tense),0.006875583136897916,6.927972890884418e-18,0.018517190113258114,500,0,0.0,0.3713081247664607
C(semantic_role),0.001503956605251476,6.595385603266898e-18,0.004050427407688453,500,0,0.0,0.3713081247664607
"C(valence, Treatment(reference='-val'))",0.0013524411311410267,6.2898026166886515e-18,0.0036423688062082213,500,0,0.0,0.3713081247664607
"C(dominance, Treatment(reference='-dom'))",0.00042626198779449067,6.230417575416733e-18,0.0011480007017422363,500,0,0.0,0.3713081247664607
C(syntactic_role),8.2800364275744e-05,6.232011080506472e-18,0.000222996370811499,500,0,0.0,0.3713081247664607
