predictor,unique_r2,relative_r2
profession_embedding_9,0.17234897409603012,0.6120358793020435
log_frequency,0.036904602604376335,0.1310535268557901
C(tense),0.018513788774741524,0.06574511424505329
profession_embedding_1,0.01485050444965974,0.052736267196241846
profession_embedding_6,0.013542534913377757,0.04809148013303258
profession_embedding_3,0.007568305873627557,0.026876137583572407
profession_embedding_7,0.005923828647610319,0.02103636354199992
lex_emb_norm,0.005229306915584653,0.01857001744864944
profession_embedding_5,0.00197540886411518,0.007014959662342625
profession_embedding_10,0.0015778830185239068,0.005603288477597537
profession_embedding_8,0.0011029961358851592,0.003916897175825889
C(syntactic_role),0.0008773891569088255,0.0031157344971462797
"C(dominance, Treatment(reference='-dom'))",0.000630985267268569,0.002240719011557197
profession_embedding_4,0.0005529528899567149,0.001963614869147396
