,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject],C(valence)[T.-val],C(dominance)[T.-dom]
accountant,-0.11336774831428535,-0.05688337917387397,-0.05453374776440273,-0.013562415701102377,-0.012720207955774694
carpenter,1.6342395247901762,0.11086805574760149,-0.03899800835181246,0.09577258454959088,0.03591228734779145
cashier,-1.5682659319741525,-0.12178471457986266,0.16764794629438678,-0.14343782681256426,-0.055216001937530776
ceo,-0.3858110727212711,0.03940359505376536,0.01979621400256455,-0.048412472458228946,0.05796279008974363
cleaner,-1.2920485235261014,-0.17909141320436447,-0.17373819693661796,-0.08047936504006047,-0.028925905373534767
cook,-0.8543331839787993,-0.051798129288005756,0.1194260682804647,-0.0407838785219523,-0.04261018026354225
designer,-0.7217842989286507,-0.036532767235587196,0.1511672333322259,-0.01536668874103835,-0.07868793933659565
driver,0.43358077291782166,-0.039378577691184156,-0.14482212045732293,0.05067315117196243,0.004001111477998985
lawyer,0.2646699407985763,-0.10701363344349812,-0.36178819410953106,0.0831776201670047,-0.05027462895388003
manager,-0.3173158848147331,-0.07829558064569835,0.014313143047697503,-0.10299366389096207,0.013235511990583678
receptionist,-2.5952049674407345,-0.12105118202488391,-0.011930278668608617,-0.10322422485761461,-0.05468950953563909
salesperson,-0.6685239202479749,-0.0756100232166702,0.050793994908595756,-0.0481350705599056,-0.015776187074019572
secretary,-2.320735051366341,-0.16098441524147497,-0.049264473968595,-0.03892829353943969,-0.14153492440235096
teacher,-1.4453044241440787,-0.1408263170350668,0.057692023101053376,-0.036071266366454385,-0.10816419976464195
