term,coef,std_err,t,p_value,ci_low,ci_high
Intercept,1.2137222313959304,0.019188695435164393,63.25194099290952,0.0,1.176110288254835,1.2513341745370257
C(semantic_role)[T.patient],-0.057349206848524625,0.022157196949779745,-2.5882879941225916,0.0096539855794868,-0.1007797378430371,-0.013918675854012144
"C(semantic_role)[agent]:C(dominance, Treatment(reference='-dom'))[T.+dom]",0.022867804839327047,0.02713691332865613,0.8426826058798303,0.3994183347196168,-0.030323515258015608,0.0760591249366697
"C(semantic_role)[patient]:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.011885512541813349,0.027136913328656122,-0.4379832148876876,0.6614042512421071,-0.065076832639156,0.0413058075555293
"C(valence, Treatment(reference='-val'))[T.+val]:C(dominance, Treatment(reference='-dom'))[+dom]",-0.23709043064539945,0.0221571969497798,-10.700380160124707,1.2423674175559627e-26,-0.280520961639912,-0.19365989965088687
"C(valence, Treatment(reference='-val'))[T.+val]:C(dominance, Treatment(reference='-dom'))[-dom]",0.010215071936027012,0.0221571969497798,0.4610272661826265,0.6447851905239093,-0.03321545905848557,0.0536456029305396
male_perc,1.1025507540808572,0.015667504215275158,70.37181793165989,0.0,1.071840731104105,1.1332607770576095
male_perc:C(semantic_role)[T.patient],0.0590919321828907,0.015667504215275154,3.771623825400255,0.00016276154714889315,0.028381909206138378,0.08980195515964302
"male_perc:C(valence, Treatment(reference='-val'))[T.+val]",-0.015742340772947328,0.015667504215275165,-1.0047765461967582,0.315019366003459,-0.046452363749699674,0.014967682203805018
"male_perc:C(dominance, Treatment(reference='-dom'))[T.+dom]",-0.035382471963340385,0.015667504215275154,-2.2583349254084752,0.023937942206172524,-0.06609249494009271,-0.00467244898658806
