term,coef,std_err,z,p_value,ci_low,ci_high
Intercept,1.7163040087053096,0.6522838952699853,2.6312224188747115,0.008507833583054942,0.43785106628064185,2.994756951129977
C(tense)[T.past perfect],0.1574081420898438,0.01345026702038258,11.702975253302181,1.2306171919316078e-31,0.13104610314744708,0.18377018103224052
C(tense)[T.present continuous],-0.30465373992919903,0.013450267020382576,-22.650386008510154,1.382943690737601e-113,-0.3310157788715957,-0.27829170098680234
C(tense)[T.present perfect],-0.05539684295654287,0.013450267020382576,-4.1186426167297885,3.811106729476885e-05,-0.08175888189893958,-0.029034804014146154
C(tense)[T.simple future],0.094655990600586,0.013450267020382574,7.037480405195231,1.95747052558787e-12,0.0682939516581893,0.12101802954298271
C(tense)[T.simple past],0.08125190734863286,0.01345026702038258,6.04091407445692,1.5324357593897343e-09,0.054889868406236136,0.10761394629102958
C(semantic_role)[T.patient],0.15089446541052248,0.030700184732022306,4.915099590691702,8.873733864379315e-07,0.09072320901703232,0.21106572180401265
C(syntactic_role)[T.subject],-0.2764388962433462,0.04832889038530389,-5.7199512349533945,1.0655463047882783e-08,-0.37116178081132595,-0.1817160116753665
C(valence)[T.-val],0.20335845326342478,0.030901848675977513,6.58078600396201,4.679677166971286e-11,0.1427919428028021,0.26392496372404745
log_frequency,0.11862521235094185,0.08028164008821002,1.477613215432589,0.13951133505112093,-0.03872391084175679,0.2759743355436405
lex_emb_norm,-0.07159263713533055,0.6549175591552434,-0.10931549495737378,0.912952257047704,-1.355207465922488,1.2120221916518268
