,Group,C(semantic_role)[T.patient],C(syntactic_role)[T.subject]
Group,1.0078737948781074,0.11408438960812055,-0.15614292984874936
C(semantic_role)[T.patient],0.11408438960812055,0.015168397965126597,-0.016757671710668016
C(syntactic_role)[T.subject],-0.15614292984874936,-0.016757671710668016,0.07442210097520334
