feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.0,False
C(tense)[T.present continuous],-0.009413629537954556,True
C(tense)[T.present perfect],0.030796146792864163,True
C(tense)[T.simple future],0.06821539248751914,True
C(tense)[T.simple past],-0.01609995396500696,True
C(semantic_role)[T.patient],0.009247020721560782,True
C(syntactic_role)[T.subject],-0.05197119285810296,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.04462597714516136,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.006571023435021215,True
log_frequency,-0.5237235261523572,True
lex_emb_norm,-0.1380599670809153,True
profession_embedding_1,0.3431859814253141,True
profession_embedding_2,-0.03218656325827352,True
profession_embedding_3,-0.4055453137428367,True
profession_embedding_4,-0.5316063049902842,True
profession_embedding_5,-0.46998650605232123,True
profession_embedding_6,0.2349916971477241,True
profession_embedding_7,0.3674025310264467,True
profession_embedding_8,-0.12344954913298684,True
profession_embedding_9,0.2522369862950183,True
profession_embedding_10,-0.3308151144938725,True
