predictor,unique_r2,relative_r2
profession_embedding_4,0.08681063801728472,0.21815139726575358
profession_embedding_5,0.06530410628993077,0.16410640861207762
log_frequency,0.052672215135757594,0.13236300978066806
profession_embedding_3,0.04115847243022641,0.10342946987891205
profession_embedding_7,0.04077063331721864,0.10245484687936551
profession_embedding_10,0.03439340390184553,0.08642914381552086
profession_embedding_9,0.021909885180564914,0.05505859852246209
profession_embedding_1,0.019499393740848414,0.049001137274837216
profession_embedding_6,0.01913484655549924,0.04808504588708143
profession_embedding_8,0.00565321063303581,0.014206275023446156
lex_emb_norm,0.00552552110068627,0.013885396724029482
C(tense),0.0026311513221792815,0.006611970035708748
C(syntactic_role),0.001148749821280881,0.002886758862102961
"C(valence, Treatment(reference='-val'))",0.0008780446355208804,0.0022064883806341895
profession_embedding_2,0.00030731532447658694,0.0007722701844720621
C(semantic_role),8.292639094498178e-05,0.0002083904515394984
"C(dominance, Treatment(reference='-dom'))",5.706123244497707e-05,0.0001433924213884847
