predictor,unique_r2,relative_r2
profession_embedding_9,0.2200604210723046,0.4180532099476103
profession_embedding_2,0.20435140693045195,0.3882104796869236
profession_embedding_8,0.04252005701972539,0.0807762079052422
profession_embedding_4,0.022290746035255493,0.04234617877561773
C(syntactic_role),0.012958592785417888,0.024617699466129437
profession_embedding_6,0.00794866868355304,0.015100245840562018
profession_embedding_5,0.005206395873330605,0.009890695003208725
C(tense),0.0034350113818986117,0.0065255602411915005
profession_embedding_1,0.003216707031981514,0.006110843074952947
C(semantic_role),0.0020073104622910787,0.003813328076139988
"C(valence, Treatment(reference='-val'))",0.0015795509985048195,0.0030007048154466996
lex_emb_norm,0.00039101572019073494,0.0007428204316304749
log_frequency,0.00016537323347476374,0.0003141628592577543
profession_embedding_7,0.00010438664599321523,0.00019830541185227526
"C(dominance, Treatment(reference='-dom'))",7.808908024009575e-05,0.00014834739703375527
profession_embedding_3,6.24080528199844e-05,0.00011855783371150696
profession_embedding_10,1.7188444293658733e-05,3.265323348903681e-05
