predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,baseline_r2,full_r2
profession_embedding,0.4489951771471212,0.0004214903253643317,0.8480571624637606,500,0,0.0,0.5294397559743595
C(syntactic_role),0.023244816711741736,9.182646424247158e-18,0.04390455467206635,500,0,0.0,0.5294397559743595
lex_emb_norm,0.021930107429601168,0.00028239676906986505,0.04142134621009313,500,0,0.0,0.5294397559743595
C(tense),0.016944129303832142,8.072492342970839e-18,0.032003885451799614,500,0,0.0,0.5294397559743595
log_frequency,0.014476139611978469,0.0004177953567039258,0.027342373610264998,500,0,0.0,0.5294397559743595
"C(valence, Treatment(reference='-val'))",0.0034322551495767325,5.8791598430516276e-18,0.006482805854388756,500,0,0.0,0.5294397559743595
C(semantic_role),0.0002976989068793376,6.4432818302369535e-18,0.0005622904277965764,500,0,0.0,0.5294397559743595
"C(dominance, Treatment(reference='-dom'))",0.00011943171362659544,5.731515222452918e-18,0.0002255813098258897,500,0,0.0,0.5294397559743595
