predictor,unique_r2,relative_r2
profession_embedding_9,0.18824870275153183,0.35880033969722475
lex_emb_norm,0.06783739542862588,0.12929746748954885
log_frequency,0.06653660505432268,0.12681817269838688
profession_embedding_6,0.054237882134709814,0.10337691707803051
profession_embedding_1,0.0338258496136109,0.06447176609726768
profession_embedding_8,0.02495941056868245,0.04757241276985582
C(syntactic_role),0.023244816711742167,0.04430441225075029
C(tense),0.016944129303832822,0.03229535854020352
profession_embedding_2,0.01671934278478482,0.031866917450225685
profession_embedding_7,0.011200576326169664,0.021348198058707035
profession_embedding_10,0.009718079252757028,0.018522571928137235
profession_embedding_4,0.005072229398470185,0.009667623758318533
"C(valence, Treatment(reference='-val'))",0.0034322551495771236,0.006541847543147545
profession_embedding_3,0.0022483909510995215,0.004285412994805405
C(semantic_role),0.0002976989068799174,0.0005674114474881165
"C(dominance, Treatment(reference='-dom'))",0.00011943171362716054,0.00022763577540615043
profession_embedding_5,1.8643541261798013e-05,3.553442249597612e-05
