predictor,unique_r2,relative_r2
profession_embedding_2,0.21399474725531287,0.4590997937116345
profession_embedding_9,0.11512710325113473,0.24699124642603473
profession_embedding_4,0.04596918737751077,0.09862131997533273
profession_embedding_8,0.0402287592592423,0.08630592719716682
lex_emb_norm,0.01840040338726412,0.039475835307420555
profession_embedding_6,0.007970686984358766,0.01710014286422289
C(tense),0.007850695952568376,0.016842716648632235
C(syntactic_role),0.007674459671214717,0.016464623067122788
profession_embedding_1,0.003200537805633674,0.006866365951401768
profession_embedding_5,0.002479054286664839,0.00531851050647466
profession_embedding_3,0.0015680799776028875,0.003364125538006433
"C(dominance, Treatment(reference='-dom'))",0.0006083302529065193,0.0013050988269572847
"C(valence, Treatment(reference='-val'))",0.0003591870180950085,0.0007705922132498582
log_frequency,0.0003322501042668513,0.0007128023294309785
profession_embedding_7,0.0002367332716715076,0.0005078825418990332
profession_embedding_10,7.361127533112022e-05,0.00015792406941207568
C(semantic_role),4.432449210156619e-05,9.509282560063772e-05
