feature,coefficient,nonzero
Intercept,0.0,False
C(tense)[T.past perfect],0.0,False
C(tense)[T.present continuous],-0.07739197981725003,True
C(tense)[T.present perfect],-0.022023309244755276,True
C(tense)[T.simple future],0.05882248342972432,True
C(tense)[T.simple past],0.0,False
C(semantic_role)[T.patient],0.00029576732035526055,True
C(syntactic_role)[T.subject],-0.1106271672107833,True
"C(valence, Treatment(reference='-val'))[T.+val]",-0.01705349630290068,True
"C(dominance, Treatment(reference='-dom'))[T.+dom]",0.024839228137664367,True
log_frequency,-0.06483390750904279,True
lex_emb_norm,-0.19683775685664762,True
profession_embedding_1,-0.10866462103138239,True
profession_embedding_2,-0.635628724015279,True
profession_embedding_3,0.044220414947598485,True
profession_embedding_4,0.2909136890700337,True
profession_embedding_5,0.0649283021281624,True
profession_embedding_6,0.11286217218303797,True
profession_embedding_7,-0.009586241626581178,True
profession_embedding_8,-0.2641973029896998,True
profession_embedding_9,-0.48425047345818345,True
profession_embedding_10,0.0058462861732256005,True
