,Group,C(profession)[T.carpenter],C(profession)[T.cashier],C(profession)[T.ceo],C(profession)[T.cleaner],C(profession)[T.cook],C(profession)[T.designer],C(profession)[T.driver],C(profession)[T.lawyer],C(profession)[T.manager],C(profession)[T.receptionist],C(profession)[T.salesperson],C(profession)[T.secretary],C(profession)[T.teacher],C(syntactic_role)[T.subject]
agent,0.025558301523732244,-0.07353581618009364,0.026878514476634634,-0.052461788425123126,0.05677832049570443,0.0006925995096990697,-0.012014574679392275,0.0011933687379858436,0.01914711162036434,0.00901460866835256,0.015088843636198727,0.018254011387172402,0.03293175270377544,0.04340544047425664,0.014574137953264954
patient,-0.025558301523303736,0.07353581618017103,-0.02687851447658312,0.05246178842519295,-0.05677832049570777,-0.0006925995096587773,0.01201457467944896,-0.0011933687378357554,-0.019147111620321282,-0.009014608668302131,-0.015088843636308387,-0.018254011387147807,-0.03293175270383422,-0.04340544047425096,-0.014574137953114394
