target_model,predictor,shapley_r2,mc_standard_error,relative_r2,permutations,random_state,full_r2,utility
allenai_Olmo-3-1025-7B,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0007900366264061,7.538557705367474e-05,0.0416668687314438,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,lex_emb_norm,0.0006545139261524,7.030064192300149e-05,0.0345193437017633,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,C(semantic_role):lex_emb_norm,0.0006272269503037,6.828118842352581e-05,0.033080216954012,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,C(syntactic_role):log_frequency,0.0005379735658012,1.9336516932324884e-08,0.0283729553770146,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,"C(semantic_role):C(valence, Treatment(reference='-val'))",0.0005214864259531,4.3639706773501405e-05,0.0275034165874861,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.000481256117989,4.206378727347632e-05,0.0253816529819283,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,"C(valence, Treatment(reference='-val'))",0.0004534227662324,4.111052642710857e-05,0.023913710135692,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,C(tense):log_frequency,0.0001994642786416,1.6057891116084104e-08,0.0105198311533732,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",9.190997982990634e-05,6.704450679256212e-06,0.0048473715479536,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,C(semantic_role),4.949514456208215e-05,4.459302286629823e-06,0.0026103950404091,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,"C(dominance, Treatment(reference='-dom'))",3.434548199449927e-05,3.0750298673105483e-06,0.0018113953732662,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,C(semantic_role):log_frequency,1.0491360712149067e-05,1.7458464251889724e-08,0.0005533188399073,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,log_frequency:lex_emb_norm,9.53347861490772e-06,4.616911622178451e-07,0.0005027997294358,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,"C(valence, Treatment(reference='-val')):log_frequency",6.877614398348664e-06,2.2628880963084715e-08,0.0003627283175782,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,"C(dominance, Treatment(reference='-dom')):log_frequency",3.065930899402991e-06,1.810338978353488e-08,0.0001616985036582,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1025-7B,log_frequency,8.603204770696317e-08,2.0209881466372452e-08,4.537366900076614e-06,500,0,0.0189607870823738,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(tense):C(syntactic_role),0.0079372667710315,0.0006185306786876,0.1441735090581904,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(semantic_role):C(syntactic_role),0.0062813403876199,0.0004723317525766,0.114095054556723,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0058989345061901,0.0004818514488269,0.1071489861681126,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0055217042783154,0.0004687518307076,0.1002969289997677,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,log_frequency:lex_emb_norm,0.0052709807589752,3.246832497694155e-05,0.0957427555507133,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(syntactic_role),0.0052696453407841,0.0004688747820919,0.0957184988472126,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0040688318351952,0.0002581545101516,0.0739067717351702,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(tense):C(valence, Treatment(reference='-val'))",0.0031478347083566,0.0002456547428598,0.0571776644191045,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(tense):C(semantic_role),0.0029041469327442,0.0002482801931962,0.0527512891014887,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(tense),0.0028145946278494,0.0002473672623097,0.0511246498044384,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(tense):log_frequency,0.000475312315134,4.213679072460779e-05,0.0086336325020033,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(semantic_role):log_frequency,0.0004708075681174,4.730136324725096e-05,0.0085518077122438,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(syntactic_role):log_frequency,0.0004604794435977,4.5051391297977465e-05,0.0083642063631956,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,log_frequency,0.000436696625283,4.400903139129895e-05,0.0079322122686751,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0004315350033439,4.486041914221365e-05,0.007838455920444,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.000428660024085,3.2243568805157505e-05,0.0077862344366273,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(valence, Treatment(reference='-val')):log_frequency",0.0004020658041865,4.469953140044186e-05,0.0073031736911555,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.000358701263224,3.3456901225119386e-05,0.006515494730675,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(syntactic_role):lex_emb_norm,0.0003429444333888,3.3591525006332615e-05,0.0062292856974522,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(tense):lex_emb_norm,0.0003426221416606,3.2985783885198455e-05,0.0062234315500815,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0003242974147915,3.214531131773332e-05,0.0058905789130887,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(semantic_role):C(valence, Treatment(reference='-val'))",0.0002803617916351,1.9261883536269488e-05,0.0050925267440181,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,lex_emb_norm,0.0002731915390939,3.0108166923042463e-05,0.004962285377623,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(semantic_role):lex_emb_norm,0.000255770466668,2.9221729835570505e-05,0.0046458468332661,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",0.0002284966615679,1.936677626389567e-05,0.0041504420169633,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(dominance, Treatment(reference='-dom'))",0.0002151345029908,1.926148604616056e-05,0.0039077300927927,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,"C(valence, Treatment(reference='-val'))",0.0002105266437721,1.908783986371084e-05,0.0038240323600629,500,0,0.0550535727602214,OLS fixed-effect R2
allenai_Olmo-3-1125-32B,C(semantic_role),6.88970617923168e-07,6.207332616315372e-08,1.2514548709198e-05,500,0,0.0550535727602214,OLS fixed-effect R2
google_gemma-3-12b-pt,log_frequency:lex_emb_norm,0.0457977321505353,0.0001945230138828,0.6596184205298232,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(syntactic_role):lex_emb_norm,0.0020740659323792,0.0001786634577217,0.0298724856046115,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.001951587768227,0.0001779557099306,0.0281084494964059,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(tense):lex_emb_norm,0.0019451347814598,0.0001756512854749,0.0280155080178822,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.001743102834069,0.0001710748538119,0.0251056697403784,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(tense):C(syntactic_role),0.0015020297386753,0.0001018247882074,0.0216335271920728,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,lex_emb_norm,0.0014464558542233,0.0001605793349964,0.0208331041981033,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(semantic_role):lex_emb_norm,0.0013979478256472,0.0001561927820524,0.0201344497519133,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(tense):log_frequency,0.0009954148974977,0.0001141059110777,0.0143368234981844,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0009911502258644,7.639104052902859e-05,0.0142754000207592,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(tense):C(valence, Treatment(reference='-val'))",0.0009905623523991,7.582158685549641e-05,0.0142669329603083,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(tense):C(semantic_role),0.0009882929179156,7.634665426503645e-05,0.014234246608404,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(semantic_role):C(syntactic_role),0.0009416476806397,4.271713655550176e-05,0.0135624216884257,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(semantic_role):log_frequency,0.0009189172252164,0.0001334730097867,0.0132350380735573,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(tense),0.0008647455157802,7.600019154325496e-05,0.0124548104129775,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0007735102578005,0.0001167204675337,0.0111407615738902,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(valence, Treatment(reference='-val')):log_frequency",0.0007134511594005,0.0001125497464961,0.0102757386619518,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(syntactic_role):log_frequency,0.0007103932982077,0.0001086970165741,0.0102316967088792,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0006443543706746,4.17858583704744e-05,0.0092805471425709,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,log_frequency,0.0006316308059914,9.37420265933062e-05,0.0090972913950545,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0005796374811201,4.625071653455781e-05,0.0083484387069559,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(syntactic_role),0.0004758507176089,4.23395479389198e-05,0.006853612264588,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0001339538822854,6.615821089780341e-06,0.0019293192939457,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(semantic_role):C(valence, Treatment(reference='-val'))",0.0001135561849577,6.707784775939665e-06,0.0016355340722341,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(valence, Treatment(reference='-val'))",7.258999631518414e-05,6.581524317042184e-06,0.0010455037065656,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",2.8358289647927305e-05,3.641063237348753e-07,0.0004084405351122,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,"C(dominance, Treatment(reference='-dom'))",2.7538817597454466e-06,2.4656135743367e-07,3.966377921767783e-05,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-12b-pt,C(semantic_role),1.8166087442685885e-06,1.6366873152723858e-07,2.6164365228314123e-05,500,0,0.0694306446350443,OLS fixed-effect R2
google_gemma-3-4b-pt,log_frequency:lex_emb_norm,0.0539378701009594,0.0003363267056847,0.5790283966230865,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(tense):C(syntactic_role),0.0050655374694689,0.0003811325505212,0.0543790482177124,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0042251909867744,0.0003425241655163,0.0453578452007657,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(semantic_role):C(syntactic_role),0.0038974386543847,0.0003302425864562,0.0418393913360162,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(syntactic_role),0.0036729468096268,0.000326806079656,0.0394294490694449,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0035544308848829,0.0003228220991583,0.0381571688375721,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(tense):C(valence, Treatment(reference='-val'))",0.001486448159293,0.0001112995647081,0.0159571687337256,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(syntactic_role):log_frequency,0.0014273050626303,0.0001293357808542,0.0153222617125955,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0013780745503813,0.0001040913954121,0.0147937672703948,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(semantic_role):log_frequency,0.001338453203524,0.0001543469661918,0.0143684281737663,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(tense):C(semantic_role),0.0013100191474104,0.0001039153752849,0.0140631857552185,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(tense),0.0011649023386674,0.0001023801791999,0.0125053423896521,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0011447184586265,0.0001368879338655,0.0122886664312607,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0010820312809745,2.6809086090943816e-05,0.0116157133484502,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(tense):log_frequency,0.0010719110356113,0.0001332833844451,0.0115070715085877,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,log_frequency,0.0010635071406669,0.0001148944672319,0.0114168548610643,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(valence, Treatment(reference='-val')):log_frequency",0.0010196048421471,0.0001259115757817,0.0109455593228384,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0008089283522264,0.0001559407431956,0.0086839262636044,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.0007967253328357,0.0001451709112465,0.008552925637541,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(tense):lex_emb_norm,0.0007435913683709,0.0001259002533394,0.0079825272478259,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(syntactic_role):lex_emb_norm,0.0007103105555147,0.0001043317972951,0.0076252544139082,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(semantic_role):lex_emb_norm,0.0006919017434944,0.000143571329065,0.0074276339871488,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,lex_emb_norm,0.0006728857131007,0.000144129084399,0.0072234950107973,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(semantic_role):C(valence, Treatment(reference='-val'))",0.0004691191934499,2.72426867268145e-05,0.0050360411692196,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(valence, Treatment(reference='-val'))",0.000284628170264,2.580641023556596e-05,0.0030555116980571,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",7.549547932454881e-05,4.633790971678524e-06,0.0008104514743307,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,"C(dominance, Treatment(reference='-dom'))",3.047950952314893e-05,2.728900474877617e-06,0.0003272005642049,500,0,0.0931523745908265,OLS fixed-effect R2
google_gemma-3-4b-pt,C(semantic_role),2.791904669126977e-05,2.515387516341054e-06,0.0002997137412106,500,0,0.0931523745908265,OLS fixed-effect R2
gpt2,log_frequency:lex_emb_norm,0.0217433799947747,0.0001105619414554,0.2184092414424669,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.0111366153171611,0.0010336012324805,0.1118657588765984,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(syntactic_role):lex_emb_norm,0.0104526830801023,0.0010126501877265,0.1049957542531236,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(tense):lex_emb_norm,0.0104382515581943,0.001005809250167,0.1048507916137574,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0103734575652619,0.0010051779430898,0.104199944926178,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,lex_emb_norm,0.0087320725300453,0.0009382789802026,0.0877124595148561,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(semantic_role):lex_emb_norm,0.0081525835012847,0.0009114151483737,0.0818915724574505,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(tense):C(syntactic_role),0.002452281772167,0.0001224550691494,0.0246328308566055,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(tense):C(semantic_role),0.0018087727852716,0.0001391678263895,0.0181688721839884,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0017468912363471,0.0001287989258639,0.0175472805932089,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(tense):C(valence, Treatment(reference='-val'))",0.0016764519517135,0.0001311192689788,0.0168397277321417,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(tense),0.0014163701262009,0.0001244810165801,0.0142272418059966,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(syntactic_role):log_frequency,0.0011963712608352,0.0001028550856751,0.0120173836646089,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,log_frequency,0.0010494727521255,0.000103879749311,0.0105418084843005,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(semantic_role):log_frequency,0.0010335355973659,0.0001018366125379,0.010381721971411,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(dominance, Treatment(reference='-dom')):log_frequency",0.0009651212210133,9.961457346135028e-05,0.0096945090336561,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(tense):log_frequency,0.0008870655161405,9.17232915342178e-05,0.0089104502858608,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(valence, Treatment(reference='-val')):log_frequency",0.000870590307822,9.489503224976057e-05,0.0087449590994713,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(semantic_role):C(syntactic_role),0.0008500516857395,2.7177533177051288e-05,0.0085386514844464,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(semantic_role):C(valence, Treatment(reference='-val'))",0.000587845713765,4.385699425096319e-05,0.0059048288012022,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",0.000460985226747,3.2036687615798627e-05,0.004630532774307,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0003884174872307,2.7935310994793563e-05,0.0039015998786499,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0003788755114256,2.641757371228422e-05,0.003805752052877,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(semantic_role),0.0002977834078398,2.682902016448774e-05,0.0029911931004322,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(valence, Treatment(reference='-val'))",0.0002650784617036,2.4033894891676907e-05,0.0026626764448461,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",9.04045376181537e-05,7.857107549356778e-06,0.0009081010628928,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,"C(dominance, Treatment(reference='-dom'))",8.525239755892522e-05,7.632842910614033e-06,0.0008563485293671,500,0,0.0995533881770398,OLS fixed-effect R2
gpt2,C(syntactic_role),1.6725673583715352e-05,1.4881924778137394e-06,0.0001680070752988,500,0,0.0995533881770398,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0047003091575406,0.0003511242819631,0.1722042335454887,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(tense):C(valence, Treatment(reference='-val'))",0.004113351661763,0.0003355201824606,0.1506999957823194,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(tense):C(syntactic_role),0.0039052651967381,0.0003227658513694,0.1430763759267383,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(tense),0.0038138404875967,0.0003351883326173,0.1397268681737073,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(tense):C(semantic_role),0.0035655808155271,0.0003229491662284,0.1306314310192362,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(syntactic_role):lex_emb_norm,0.0008211907662599,5.519615047502016e-05,0.030085792606124,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(valence, Treatment(reference='-val')):C(dominance, Treatment(reference='-dom'))",0.0007387932281964,1.1294268802480045e-05,0.0270670114126569,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(tense):lex_emb_norm,0.0006933025308364,5.743301496306156e-05,0.0254003783445385,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(valence, Treatment(reference='-val')):lex_emb_norm",0.0006259710095115,5.785385915369195e-05,0.0229335676232502,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,lex_emb_norm,0.0005597620093984,5.5371718631024265e-05,0.0205078824744342,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(dominance, Treatment(reference='-dom')):lex_emb_norm",0.0005276370839625,5.298999837092707e-05,0.0193309283684415,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(tense):log_frequency,0.0005224143958835,1.8663238578089894e-07,0.0191395858487152,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(semantic_role):C(syntactic_role),0.0005150231085236,1.6144652355003255e-05,0.018868792815309,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0005049951590129,2.2886775733948994e-05,0.0185014009477416,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(semantic_role):lex_emb_norm,0.0004489596873893,5.029197898053884e-05,0.0164484412127823,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(semantic_role):C(dominance, Treatment(reference='-dom'))",0.0002225733378531,1.188664991261298e-05,0.0081543723546729,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(syntactic_role):C(valence, Treatment(reference='-val'))",0.0001990871151858,1.6483362662344496e-05,0.0072939125768685,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,log_frequency:lex_emb_norm,0.0001885838450495,1.2315576481912383e-06,0.0069091064879692,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(syntactic_role):log_frequency,0.0001859020756103,1.758119148439482e-07,0.0068108550676158,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(syntactic_role),0.0001754778313817,1.5710933177063346e-05,0.0064289442341985,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(dominance, Treatment(reference='-dom'))",0.0001325069061263,1.150514613496483e-05,0.0048546275243125,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(semantic_role):C(valence, Treatment(reference='-val'))",9.099415381435285e-05,1.5897667382899788e-06,0.0033337335884773,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(dominance, Treatment(reference='-dom')):log_frequency",1.3845128498111147e-05,1.736646351364974e-07,0.0005072410476513,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(semantic_role),1.1975408047209868e-05,1.0655303109564855e-06,0.0004387404945174,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(valence, Treatment(reference='-val'))",9.160107408592966e-06,8.305203570283813e-07,0.0003355969198239,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,"C(valence, Treatment(reference='-val')):log_frequency",4.026891201143634e-06,1.779196483984512e-07,0.0001475323621535,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,C(semantic_role):log_frequency,2.7688215651204827e-06,1.7996065310313808e-07,0.0001014407306976,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-70B,log_frequency,1.6707389399472916e-06,1.7778756638810517e-07,6.121050955694286e-05,500,0,0.0272949686588221,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(tense):C(syntactic_role),0.0040534786827975,0.0002678591595363,0.1347460470308992,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(tense):C(dominance, Treatment(reference='-dom'))",0.0022953706227195,0.0001780365042248,0.0763028850243893,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,C(semantic_role):C(syntactic_role),0.0021594820803508,0.0001706431740287,0.0717856677515607,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(syntactic_role):C(dominance, Treatment(reference='-dom'))",0.0021263441581293,0.0001762868517022,0.0706840944177435,500,0,0.0300823569382187,OLS fixed-effect R2
meta-llama_Llama-3.1-8B,"C(tense):C(valence, Treatment(reference='-val'))",0.0020354084525639,0.0001722253675295,0.0676612027689251,500,0,0.0300823569382187,OLS fixed-effect R2
