predictor,unique_r2,relative_r2
profession_embedding_10,0.08028780708979688,0.14473376597111134
profession_embedding_7,0.06737075619007937,0.12144836947416017
profession_embedding_2,0.06498011850931051,0.11713879860466148
profession_embedding_3,0.06191454465945645,0.11161252924652973
log_frequency,0.06055910362981831,0.10916909366294385
profession_embedding_1,0.05968259572569412,0.10758902447852267
profession_embedding_9,0.05965756421650181,0.10754390050858673
profession_embedding_4,0.04384305490536422,0.07903529412672147
profession_embedding_5,0.028680323898931492,0.05170163985822874
lex_emb_norm,0.015154012223982605,0.02731793703489987
profession_embedding_8,0.0074694503079622,0.013465079094716392
C(tense),0.0026311513221793925,0.004743141623895308
C(syntactic_role),0.001148749821280881,0.0020708360810835
"C(valence, Treatment(reference='-val'))",0.0008780446355208804,0.0015828394297472195
profession_embedding_6,0.00033028310141614003,0.0005953969704405011
C(semantic_role),8.292639094487075e-05,0.00014949030612356926
"C(dominance, Treatment(reference='-dom'))",5.7061232445088095e-05,0.00010286352762747327
